title,title_link,authors,publications,snippet,hcp_name,num_articles
"The expression of p53, bcl-2, bax, fas and fasL in the primary tumour and lymph node metastases of breast cancer",https://www.tandfonline.com/doi/abs/10.3109/02841860902988688,"J Sjöström-Mattson, K Von Boguslawski… ","Acta …, 2009 ","Purpose. It is unknown to what extent lymph node metastases differ from primary tumours of 
breast cancer. Our aim was to investigate the similarity between primary breast tumours and 
the matching lymph node metastases in 59 breast cancer patients. Experimental design. …",Nils-Olof Bengtsson,20
Intratumoral variations in DNA ploidy and s‐phase fraction in human breast cancer,https://content.iospress.com/articles/analytical-cellular-pathology/acp187,"C Arnerlöv, SO Emdin, S Cajander… ","Analytical Cellular …, 2001 ","To study intratumoral DNA ploidy heterogeneity and S‐phase fraction (SPF) variability, we 
prospectively collected five different samples from 48 breast carcinomas and each sample was 
analysed separately by flow cytometry. Aneuploidy rate was 89.6% after analysis of four or …",Nils-Olof Bengtsson,20
[HTML][HTML] Effects of adjuvant tamoxifen therapy on cardiac disease: results from a randomized trial with long-term follow-up,https://link.springer.com/article/10.1007/s10549-013-2457-6,"J Rosell, B Nordenskjöld, NO Bengtsson… ","Breast cancer research …, 2013 ","Tamoxifen is associated with a reduced risk of coronary heart disease (CHD). However, 
there are few reports on long-term effects. Using data from a large Swedish randomized trial 
of 5 and 2 years of adjuvant tamoxifen in women with early breast cancer, we here present …",Nils-Olof Bengtsson,20
[HTML][HTML] Tumour microvessel density as predictor of chemotherapy response in breast cancer patients,https://www.nature.com/articles/6600325,"O Tynninen, J Sjöström, K Von Boguslawski… ","British journal of …, 2002 ","The aim of this study was to evaluate the predictive value of intratumoural microvessel 
density in breast cancer. We studied immunohistochemically primary tumours of 104 patients 
with metastasised breast cancer who took part in a randomised multicentre trial comparing …",Nils-Olof Bengtsson,20
"A randomised feasibility/phase II study (SBG 2004-1) with dose-dense/tailored epirubicin, cyclophoshamide (EC) followed by docetaxel (T) or fixed dosed dose-dense …",https://www.tandfonline.com/doi/abs/10.3109/0284186X.2010.535847,"S Margolin, NO Bengtsson, L Carlsson, P Edlund… ","Acta …, 2011 ","The aim of the study was to evaluate the feasibility of tailored and dose-dense epirubicin and 
cyclophosphamide followed by docetaxel as adjuvant breast cancer therapy. Material and 
methods. Patients with node-positive breast cancer received either four cycles of biweekly …",Nils-Olof Bengtsson,20
Epirubicin as a single agent therapy for the treatment of breast cancer—A pharmacokinetic and clinical study,https://link.springer.com/article/10.1007/BF02989657,"S Eksborg, L Hardell, NO Bengtsson, M Sjödin… ","Medical oncology and …, 1992 ","Sixty women with breast cancer (mean age: 61 years; range 36-78 years) were treated with 
Epirubicin (4’epi-Dox-orubicin), 60 mg m -2 , as single drug therapy. The drug was administered 
as 2 hours’ constant rate infusions. The pharmacokinetics of the drug during the first …",Nils-Olof Bengtsson,30
Multimodality treatment of 128 patients with locally advanced breast carcinoma in the era of mammography screening using standard polychemotherapy with 5 …,https://acsjournals.onlinelibrary.wiley.com/doi/abs/10.1002/(SICI)1097-0142(19980901)83:5%3C936::AID-CNCR20%3E3.0.CO;2-V,"YA Karlsson, PO Malmström, T Hatschek… ","… Journal of the …, 1998 ","BACKGROUND Locally advanced breast carcinoma is associated with a poor prognosis. With 
single treatment modalities, ie, surgery and/or radiation therapy, results have been consistently 
dismal. However, several earlier reports have indicated improvement in survival with a …",Nils-Olof Bengtsson,30
Dose-tailoring of FEC adjuvant chemotherapy based on leukopenia is feasible and well tolerated. Toxicity and dose intensity in the Scandinavian Breast Group phase …,https://www.tandfonline.com/doi/abs/10.3109/0284186X.2011.554435,"P Edlund, J Ahlgren, K Bjerre, M Andersson… ","Acta …, 2011 ","The SBG 2000-1 trial is a randomised study that investigates if dose-tailored adjuvant FEC 
therapy based on the individual's leukocyte nadir value can improve outcome. The study has 
included 1535 women with medium and high-risk breast cancer. Patients and methods. After …",Nils-Olof Bengtsson,30
"Physical performance, toxicity, and quality of life as assessed by the physician and the patient",https://www.tandfonline.com/doi/abs/10.1080/028418602317314055,"ML Luoma, L Hakamies-Blomqvist, J Sjöström… ","Acta …, 2002 ","The aim of this study was to study the relationship between physician-assessed quality of life 
parameters, ie, toxicity and physical performance, and patients' self-reports of their quality of 
life (QoL). QoL was assessed at baseline and before each treatment, using the EORTC QLQ…",Nils-Olof Bengtsson,30
Colon-cancer and Dietary Habits-A Case-Control Study,https://www.spandidos-publications.com/10.3892/ijo.7.1.133,"M FREDRIKSON, L HARDELL… ","International …, 1995 ","The importance of dietary factors in colon carcinogenesis was analyzed as part of a case-control 
study from Northern Sweden encompassing 312 cases and 623 controls. Data on 28 
different food items, each divided into consumption before and after the age of 25, were …",Nils-Olof Bengtsson,30
[HTML][HTML] Time dependent effects of adjuvant tamoxifen therapy on cerebrovascular disease: results from a randomised trial,https://www.nature.com/articles/bjc201145,"J Rosell, B Nordenskjöld, NO Bengtsson… ","British journal of …, 2011 ","Background: Tamoxifen has been associated with an increased risk of stroke. There is, however, 
little information on the effect in the post-treatment period. Using data from the Swedish 
Breast Cancer Group adjuvant trial of 5 vs 2 years of tamoxifen treatment, we now report …",Nils-Olof Bengtsson,30
[HTML][HTML] Long-term safety and survival outcomes from the Scandinavian Breast Group 2004-1 randomized phase II trial of tailored dose-dense adjuvant chemotherapy …,https://link.springer.com/article/10.1007/s10549-017-4599-4,"A Matikas, S Margolin, M Hellström… ","Breast cancer research …, 2018 ","Purpose Although adjuvant polychemotherapy improves outcomes for early breast cancer, 
the significant variability in terms of pharmacokinetics results in differences in efficacy and 
both short and long-term toxicities. Retrospective studies support the use of dose tailoring …",Nils-Olof Bengtsson,30
Tailored dose-dense chemotherapy in combination with trastuzumab as adjuvant therapy for HER2-positive breast cancer: A secondary analysis of the phase III …,https://ascopubs.org/doi/abs/10.1200/JCO.2019.37.15_suppl.553,"T Foukakis, A Papakonstantinou, A Matikas… ",2019 ,"553 Background: Dose-dense (DD) adjuvant chemotherapy improves outcomes in early breast 
cancer (BC). However, there are no data to inform on the combination of DD chemotherapy 
with trastuzumab for patients with HER2-positive disease. Methods: This is a protocol …",Nils-Olof Bengtsson,30
PANTHER: Prospective randomized phase III trial of tailored and dose-dense versus standard tri-weekly adjuvant chemotherapy for high-risk breast cancer in the …,https://ascopubs.org/doi/abs/10.1200/JCO.2016.34.15_suppl.1002,"JCS Bergh, T Foukakis, G von Minckwitz… ",2016 ,"1002 Background: Standard dosing of chemotherapy (ct) based on body surface area results 
in marked inter-patient variation in pharmacokinetics, toxicities and efficacy. Methods: 2,017 
patients with node-positive or high-risk node-negative breast cancer were randomized (1:1) …",Nils-Olof Bengtsson,30
Dose tailoring of breast cancer adjuvant chemotherapy aiming at avoiding both over and undertreatment: Results from the prospective PANTHER study.,https://ascopubs.org/doi/abs/10.1200/JCO.2018.36.15_suppl.538,"A Matikas, T Foukakis, V Moebus, R Greil… ",2018 ,"538 Background: Adjuvant breast cancer chemotherapy (ACT) improves relapse free (BCRFS) 
and overall survival (OS). Differences in terms of efficacy and toxicity could partly be explained 
by the significant interpatient variability in pharmacokinetics which cannot be captured …",Nils-Olof Bengtsson,30
,,,,,Nina Letter Al-Ayoubi,0
,,,,,Nina Letter Al-Ayoubi,0
,,,,,Nina Letter Al-Ayoubi,0
,,,,,Pär Bodén,0
,,,,,Pär Bodén,0
,,,,,Pär Bodén,0
,,,,,Paulina Krywda,0
,,,,,Paulina Krywda,0
,,,,,Paulina Krywda,0
Adjuvant chemotherapy with fluorouracil plus folinic acid vs gemcitabine following pancreatic cancer resection: a randomized controlled trial,https://jamanetwork.com/journals/jama/article-abstract/186548,"JP Neoptolemos, DD Stocken, C Bassi, P Ghaneh… ","Jama, 2010 ","Context Adjuvant fluorouracil has been shown to be of benefit for patients with resected 
pancreatic cancer. Gemcitabine is known to be the most effective agent in advanced disease as 
well as an effective agent in patients with resected pancreatic cancer. Objective To determine …",Pehr Lind,10
[HTML][HTML] Comparison of adjuvant gemcitabine and capecitabine with gemcitabine monotherapy in patients with resected pancreatic cancer (ESPAC-4): a multicentre …,https://www.sciencedirect.com/science/article/pii/S0140673616324096,"JP Neoptolemos, DH Palmer, P Ghaneh, EE Psarelli… ","The Lancet, 2017 ","Background The ESPAC-3 trial showed that adjuvant gemcitabine is the standard of care 
based on similar survival to and less toxicity than adjuvant 5-fluorouracil/folinic acid in patients 
with resected pancreatic cancer. Other clinical trials have shown better survival and tumour …",Pehr Lind,10
[HTML][HTML] Radiation-induced pulmonary toxicity: a dose-volume histogram analysis in 201 patients with lung cancer,https://www.sciencedirect.com/science/article/pii/S0360301601016856,"ML Hernando, LB Marks, GC Bentel, SM Zhou… ","International Journal of …, 2001 ","Purpose: To relate lung dose-volume histogram-based factors to symptomatic radiation 
pneumonitis (RP) in patients with lung cancer undergoing 3-dimensional (3D) radiotherapy 
planning. Methods and Materials: Between 1991 and 1999, 318 patients with lung cancer …",Pehr Lind,10
The incidence and functional consequences of RT-associated cardiac perfusion defects,https://www.sciencedirect.com/science/article/pii/S0360301605001574,"LB Marks, X Yu, RG Prosnitz, SM Zhou… ","International Journal of …, 2005 ","Purpose: Radiation therapy (RT) for left-sided breast cancer has been associated with 
cardiac dysfunction. We herein assess the temporal nature and volume dependence of RT-induced 
left ventricular perfusion defects and whether these perfusion defects are related to …",Pehr Lind,10
"[HTML][HTML] Chemotherapy versus chemoradiotherapy after surgery and preoperative chemotherapy for resectable gastric cancer (CRITICS): an international, open-label …",https://www.sciencedirect.com/science/article/pii/S1470204518301323,"A Cats, EPM Jansen, NCT van Grieken, K Sikorska… ","The lancet oncology, 2018 ","Background Both perioperative chemotherapy and postoperative chemoradiotherapy 
improve survival in patients with resectable gastric cancer from Europe and North America. 
To our knowledge, these treatment strategies have not been investigated in a head to head …",Pehr Lind,10
[HTML][HTML] Optimal duration and timing of adjuvant chemotherapy after definitive surgery for ductal adenocarcinoma of the pancreas: ongoing lessons from the ESPAC-3 …,https://researchnow.flinders.edu.au/en/publications/optimal-duration-and-timing-of-adjuvant-chemotherapy-after-defini,"J Valle, D Palmer, R Jackson… ","Journal of Clinical …, 2014 ","Purpose: Adjuvant chemotherapy improves patient survival rates after resection for pancreatic 
adenocarcinoma, but the optimal duration and time to initiate chemotherapy is unknown. 
Patients and Methods: Patients with pancreatic ductal adenocarcinoma treated within the …",Pehr Lind,10
[HTML][HTML] Neo-adjuvant chemotherapy followed by surgery and chemotherapy or by surgery and chemoradiotherapy for patients with resectable gastric cancer …,https://bmccancer.biomedcentral.com/articles/10.1186/1471-2407-11-329,"JL Dikken, JW van Sandick… ","BMC …, 2011 ","Radical surgery is the cornerstone in the treatment of resectable gastric cancer. The 
Intergroup 0116 and MAGIC trials have shown benefit of postoperative chemoradiation and 
perioperative chemotherapy, respectively. Since these trials cannot be compared directly, both …",Pehr Lind,10
Myocardial perfusion changes in patients irradiated for left-sided breast cancer and correlation with coronary artery distribution,https://www.sciencedirect.com/science/article/pii/S0360301602041561,"PA Lind, R Pagnanelli, LB Marks, S Borges-Neto… ","International Journal of …, 2003 ","Purpose: To evaluate postradiation regional heart perfusion changes with single photon 
emission tomography (SPECT) myocardial perfusion imaging in 69 patients treated with 
tangential photon beams radiation therapy (RT) for left-sided breast cancer. To correlate SPECT …",Pehr Lind,10
[HTML][HTML] Radiation pneumonitis after breast cancer irradiation: analysis of the complication probability using the relative seriality model,https://www.sciencedirect.com/science/article/pii/S0360301699004204,"G Gagliardi, J Bjöhle, I Lax, A Ottolenghi… ","International Journal of …, 2000 ","Background: Toxicity of the respiratory system is quite common after radiotherapy of thoracic 
tumors; breast cancer patients represent one of the groups for which there is also a long 
expected survival. The quantification of lung tissue response to irradiation is important in …",Pehr Lind,10
"[HTML][HTML] Pulmonary complications following different radiotherapy techniques for breast cancer, and the association to irradiated lung volume and dose",https://link.springer.com/article/10.1023/A:1012292019599,"PARM Lind, B Wennberg, G Gagliardi… ","Breast cancer research …, 2001 ","Purpose. This study investigates the incidence of short-term pulmonary complications 
following radiotherapy (RT) for breast cancer (BC) with different treatment techniques/incidentally 
irradiated lung volumes and the importance of confounding factors on RT-induced pulmonary …",Pehr Lind,10
[HTML][HTML] Early response of lung in breast cancer irradiation: radiologic density changes measured by CT and symptomatic radiation pneumonitis,https://www.sciencedirect.com/science/article/pii/S0360301601027705,"B Wennberg, G Gagliardi, L Sundbom, G Svane… ","International Journal of …, 2002 ","Purpose: To quantify radiologic changes in the lung with CT after radiotherapy (RT) for 
breast cancer (BC) and to study their association with treatment techniques and symptomatic 
radiation pneumonitis (RP). Methods and Materials: CT scans of the lungs were performed …",Pehr Lind,20
[HTML][HTML] Technical factors associated with radiation pneumonitis after local±regional radiation therapy for breast cancer,https://www.sciencedirect.com/science/article/pii/S0360301601017151,"PARM Lind, LB Marks, PH Hardenbergh… ","International Journal of …, 2002 ","Purpose : To assess the incidence of, and clinical factors associated with, symptomatic 
radiation pneumonitis (RP) after tangential breast/chest wall irradiation with or without regional 
lymph node treatment. Methods and Materials : The records of 613 patients irradiated with …",Pehr Lind,20
[HTML][HTML] Surgical management of breast cancer in BRCA-mutation carriers: a systematic review and meta-analysis,https://link.springer.com/article/10.1007/s10549-014-2890-1,"A Valachis, AD Nearchou, P Lind ","Breast cancer research and treatment, 2014 ","This meta-analysis investigates the oncological safety of breast-conserving therapy BCT in 
BRCA-mutation carriers and the risk for contralateral breast cancer (CBC) compared with 
non-carriers, potential risk factors for ipsilateral breast recurrence (IBR) or CBC and grades …",Pehr Lind,20
[HTML][HTML] Patients' preferences for subcutaneous trastuzumab versus conventional intravenous infusion for the adjuvant treatment of HER2-positive early breast cancer …,https://www.sciencedirect.com/science/article/pii/S0923753419366232,"X Pivot, J Gligorov, V Müller, G Curigliano, A Knoop… ","Annals of oncology, 2014 ","Background Patients with HER2-positive early breast cancer (EBC) preferred subcutaneous 
(sc) trastuzumab, delivered via single-use injection device (SID), over the intravenous (iv) 
formulation (Cohort 1 of the PrefHer study: NCT01401166). Here, we report patient preference, …",Pehr Lind,20
A multicenter randomized phase III trial of neo-adjuvant chemotherapy followed by surgery and chemotherapy or by surgery and chemoradiotherapy in resectable …,https://ascopubs.org/doi/abs/10.1200/JCO.2016.34.15_suppl.4000,"M Verheij, EPM Jansen, A Cats, NCT van Grieken… ",2016 ,"4000 Background: The mainstay of potentially curative treatment of gastric cancer is radical 
surgical resection. Because most patients in the Western world present with advanced stages 
long-term survival remains poor at about 25%, with local recurrences as part of treatment …",Pehr Lind,20
Patterns of recurrence after resection of pancreatic ductal adenocarcinoma: a secondary analysis of the ESPAC-4 randomized adjuvant chemotherapy trial,https://jamanetwork.com/journals/jamasurgery/article-abstract/2749409,"RP Jones, EE Psarelli, R Jackson, P Ghaneh… ","JAMA …, 2019 ","Importance The patterns of disease recurrence after resection of pancreatic ductal 
adenocarcinoma with adjuvant chemotherapy remain unclear. Objective To define patterns of 
recurrence after adjuvant chemotherapy and the association with survival. Design, Setting, and …",Pehr Lind,20
[HTML][HTML] Receiver operating characteristic curves to assess predictors of radiation-induced symptomatic lung injury,https://www.sciencedirect.com/science/article/pii/S0360301602029322,"PA Lind, LB Marks, D Hollis, M Fan, SM Zhou… ","International Journal of …, 2002 ","Purpose : To assess the utility of dosimetric/functional metrics as predictors of symptomatic 
radiation pneumonitis using receiver operating characteristic curves. Methods : Between 
1991 and 1999, 277 patients were enrolled on a prospective clinical study to relate radiation …",Pehr Lind,20
[HTML][HTML] Adjuvant therapy with zoledronic acid in patients with breast cancer: a systematic review and meta-analysis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3639520/,"A Valachis, NP Polyzos, RE Coleman, M Gnant… ","The …, 2013 ","Background. The purpose of the study was to estimate the impact on survival and fracture 
rates of the use of zoledronic acid versus no use (or delayed use) in the adjuvant treatment of 
patients with early-stage (stages I–III) breast cancer. Materials and Methods. We performed a …",Pehr Lind,20
[HTML][HTML] ROC curves and evaluation of radiation-induced pulmonary toxicity in breast cancer,https://www.sciencedirect.com/science/article/pii/S0360301605023771,"PA Lind, B Wennberg, G Gagliardi, S Rosfors… ","International Journal of …, 2006 ","Purpose: To study clinical, radiologic, and physiologic pulmonary toxicity in 128 women 
after adjuvant radiotherapy (RT) for breast cancer in relation to dosimetric factors. Methods 
and Material: The patients underwent pulmonary function testing before and 5 months post-RT. …",Pehr Lind,20
[HTML][HTML] Early clinical and radiological pulmonary complications following breast cancer radiation therapy: NTCP fit with four different models,https://www.sciencedirect.com/science/article/pii/S0167814006006608,"T Rancati, B Wennberg, P Lind, G Svane… ","Radiotherapy and …, 2007 ","Objective To fit four different NTCP (Normal Tissue Complication Probability) models to 
prospectively collected data on short-term pulmonary complications following breast cancer 
radiotherapy (RT). Materials/methods Four hundred and seventy-five breast cancer patients, …",Pehr Lind,20
[HTML][HTML] Survival benefit and additional value of preoperative chemoradiotherapy in resectable gastric and gastro-oesophageal junction cancer: a direct and adjusted …,https://www.sciencedirect.com/science/article/pii/S0748798314012578,"K Kumagai, I Rouvelas, JA Tsai, D Mariosa… ","European Journal of …, 2015 ","Several phase I/II studies of chemoradiotherapy for gastric cancer have reported promising 
results, but the significance of preoperative radiotherapy in addition to chemotherapy has not 
been proven. In this study, a systematic literature search was performed to capture survival …",Pehr Lind,30
[HTML][HTML] Reduction of radiation pneumonitis by V20-constraints in breast cancer,https://link.springer.com/article/10.1186/1748-717X-5-99,"UB Goldman, B Wennberg, G Svane, H Bylund… ","Radiation …, 2010 ","Adjuvant local-regional radiotherapy (LRRT) is routinely recommended for breast cancer 
patients. It is well known being related to pulmonary side-effects. We studied post-RT radiological 
changes on X-ray and CT, and correlated the findings with Quality of Life (QoL), common …",Pehr Lind,30
[HTML][HTML] Influence of tumor volume on survival in patients irradiated for non—small-cell lung cancer,https://www.sciencedirect.com/science/article/pii/S0360301602028146,"D Etiz, LB Marks, SM Zhou, GC Bentel, R Clough… ","International Journal of …, 2002 ","Purpose : To investigate the importance of CT-defined total tumor volume (TTV) on overall 
survival (OS) in patients with unresectable or medically inoperable non—small-cell lung 
carcinoma (NSCLC). Methods and Materials : Between 1991 and 1998, 150 evaluable patients …",Pehr Lind,30
[HTML][HTML] Relating radiation-induced regional lung injury to changes in pulmonary function tests,https://www.sciencedirect.com/science/article/pii/S0360301601016194,"M Fan, LB Marks, P Lind, D Hollis, RT Woel… ","International Journal of …, 2001 ","Purpose : To determine whether the sum of radiotherapy (RT)-induced reductions in regional 
lung perfusion is quantitatively related to changes in global lung function as assessed by 
reductions in pulmonary function tests (PFTs). Methods and Materials : Two hundred seven …",Pehr Lind,30
Financial relationships in economic analyses of targeted therapies in oncology,https://ascopubs.org/doi/abs/10.1200/JCO.2011.38.6078,"A Valachis, NP Polyzos, A Nearchou, P Lind… ","Journal of Clinical …, 2012 ","Purpose A potential financial relationship between investigators and pharmaceutical 
manufacturers has been associated with an increased likelihood of reporting favorable conclusions 
about a sponsor's proprietary agent in pharmacoeconomic studies. The purpose of this …",Pehr Lind,30
Cardiac toxicity in breast cancer patients treated with dual HER2 blockade,https://onlinelibrary.wiley.com/doi/abs/10.1002/ijc.28234,"A Valachis, A Nearchou, NP Polyzos… ","International journal of …, 2013 ","Although dual HER2 blockade shows promising results in patients with HER2‐positive breast 
cancer it is unclear whether this treatment strategy increases the risk for cardiac adverse 
events. We conducted a meta‐analysis of randomized trials to investigate the risk of cardiac …",Pehr Lind,30
"[HTML][HTML] Lapatinib, trastuzumab or the combination added to preoperative chemotherapy for breast cancer: a meta-analysis of randomized evidence",https://link.springer.com/article/10.1007/s10549-012-2189-z,"A Valachis, A Nearchou, P Lind, D Mauri ","Breast cancer research and …, 2012 ","We compared the efficacy and safety of the addition of lapatinib versus trastuzumab or their 
combination to neoadjuvant chemotherapy in HER2-positive breast cancer. Potentially 
eligible trials were located through PubMed and Cochrane Library searches and abstracts of …",Pehr Lind,30
[HTML][HTML] Pulmonary function following adjuvant chemotherapy and radiotherapy for breast cancer and the issue of three-dimensional treatment planning,https://www.sciencedirect.com/science/article/pii/S0167814098001212,"PARM Lind, S Rosfors, B Wennberg, U Glas… ","Radiotherapy and …, 1998 ","Background and purpose: The frequency and grade of pulmonary complications following 
adjuvant radiotherapy for breast cancer are still debated. This study focuses on loss of pulmonary 
function. Materials and methods: We have measured the reduction of pulmonary function …",Pehr Lind,30
[HTML][HTML] Interobserver variation of clinical target volume delineation in gastric cancer,https://www.sciencedirect.com/science/article/pii/S0360301609009316,"EPM Jansen, J Nijkamp, M Gubanski… ","International Journal of …, 2010 ","Purpose To evaluate interobserver variability in clinical target volume (CTV) delineation in 
gastric cancer performed with the help of a delineation guide. Patients and Methods Ten 
radiotherapy centers that participate in the CRITICS Phase III trial were provided with a …",Pehr Lind,30
Advances in the treatment of patients with gastric adenocarcinoma,https://www.tandfonline.com/doi/abs/10.1080/02841860701218634,"T Foukakis, L Lundell, M Gubanski, PA Lind ","Acta Oncologica, 2007 ","Despite a decline in its incidence in the Western world, gastric cancer (GC) remains the fourth 
most frequent cancer diagnosis worldwide and is, after lung cancer, the second leading cause 
of death from a malignant disease globally. Based on the published literature, treatment …",Pehr Lind,30
[PDF][PDF] Randomized phase III study comparing preoperative radiotherapy with chemoradiotherapy in nonresectable rectal cancer,https://www.researchgate.net/profile/Johan-Wiig/publication/23139806_Randomized_Phase_III_Study_Comparing_Preoperative_Radiotherapy_With_Chemoradiotherapy_in_Nonresectable_Rectal_Cancer/links/53ec75750cf250c8947cb587/Randomized-Phase-III-Study-Comparing-Preoperative-Radiotherapy-With-Chemoradiotherapy-in-Nonresectable-Rectal-Cancer.pdf,"M Brændengen, KM Tveit, A Berglund… ","Journal of clinical …, 2008 ","Purpose Preoperative chemoradiotherapy is considered standard treatment for locally 
advanced rectal cancer, although the scientific evidence for the chemotherapy addition is 
limited. This trial investigated whether chemotherapy as part of a multidisciplinary treatment …",Per Byström,10
[HTML][HTML] The initial change in tumor size predicts response and survival in patients with metastatic colorectal cancer treated with combination chemotherapy,https://www.sciencedirect.com/science/article/pii/S0923753419346496,"C Suzuki, L Blomqvist, A Sundin, H Jacobsson… ","Annals of oncology, 2012 ","Background To determine whether the change in tumor diameters at the first follow-up 
computed tomography (CT) examination after baseline examination (first change) correlates 
with outcome in patients with metastatic colorectal cancer (mCRC) treated with combination …",Per Byström,10
"TIMP-1 is significantly associated with objective response and survival in metastatic colorectal cancer patients receiving combination of irinotecan, 5-fluorouracil, and …",https://clincancerres.aacrjournals.org/content/13/14/4117.short,"NM Sørensen, P Byström, IJ Christensen… ","Clinical cancer …, 2007 ","Purpose: Tissue inhibitor of metalloproteinase-1 (TIMP-1) is known to protect cells against 
apoptosis. We raised the hypothesis that elevated tumor tissue levels and thereby plasma 
levels of TIMP-1 would predict resistance to apoptosis-inducing chemotherapy. Experimental …",Per Byström,10
[HTML][HTML] Early prediction of response to first-line chemotherapy by sequential [18F]-2-fluoro-2-deoxy-D-glucose positron emission tomography in patients with …,https://www.sciencedirect.com/science/article/pii/S0923753419410600,"P Byström, Å Berglund, U Garske, H Jacobsson… ","Annals of oncology, 2009 ","Background: To evaluate [ 18 F]-2-fluoro-2-deoxy-D-glucose (FDG) positron emission 
tomography (PET), for early evaluation of response to palliative chemotherapy and for prediction 
of long-term outcome, in patients with metastatic colorectal cancer (mCRC). Patients and …",Per Byström,10
Evaluation of predictive markers for patients with advanced colorectal cancer,https://www.tandfonline.com/doi/abs/10.3109/0284186X.2012.705020,"P Byström, Å Berglund, P Nygren, L Wernroth… ","Acta …, 2012 ","Background. To evaluate the predictive and prognostic value of serum and plasma tumor markers, 
in comparison with clinical and biomedical parameters for response rate (RR), progression-free 
survival (PFS) and overall survival (OS) among patients with metastatic colorectal …",Per Byström,10
Efficacy of preoperative radiochemotherapy in patients with locally advanced pancreatic carcinoma,https://www.tandfonline.com/doi/abs/10.1080/02841860701592384,"PA Lind, B Isaksson, M Almström, A Johnsson… ","Acta …, 2008 ","Background. The optimal care for patients with unresectable, non-metastatic pancreatic 
adenocarcinoma (PAC) is debated. We treated 17 consecutive cases with preoperative 
radiochemotherapy (RCT) as a means for downstaging their tumours and compared outcome with 35 …",Per Byström,10
[HTML][HTML] Multicentre phase II trial of capecitabine and oxaliplatin in combination with radiotherapy for unresectable colorectal cancer: the CORGI-L Study,https://www.sciencedirect.com/science/article/pii/S0959804908009258,"A Gunnlaugsson, H Anderson, E Fernebro… ","European Journal of …, 2009 ","Aims This study assessed radiotherapy combined with capecitabine and oxaliplatin in 
patients with primary, inextirpable colorectal adenocarcinoma. Patients and methods Forty-nine 
patients entered the trial. Two cycles of XELOX (capecitabine 1000 mg/m 2 bid d1-14 + …",Per Byström,10
High plasma TIMP-1 and serum CEA levels during combination chemotherapy for metastatic colorectal cancer are significantly associated with poor outcome,https://www.karger.com/Article/Abstract/320686,"B Aldulaymi, P Byström, Å Berglund, IJ Christensen… ","Oncology, 2010 ","Objective: To evaluate whether combination chemotherapy leads to early changes in plasma 
TIMP-1 and serum carcinoembryonic antigen (CEA) levels in patients with metastatic colorectal 
cancer (mCRC), and whether such changes relate to subsequent objective response, …",Per Byström,10
Serum vitamin B12 and folate status among patients with chemotherapy treatment for advanced colorectal cancer,https://www.tandfonline.com/doi/abs/10.1080/03009730903027172,"P Byström, K Björkegren, A Larsson… ","Upsala journal of …, 2009 ","Background. There are conflicting results on the role of cobalamin and folate for epidemiology 
and carcinogenesis in colorectal cancer patients and the need of supplementation for 
prevention of chemotherapy toxicity. Patients and methods. Serum cobalamin, folate, and …",Per Byström,10
An explorative randomised phase II study of sequential chemotherapy in advanced upper gastrointestinal cancer,https://link.springer.com/content/pdf/10.1007/s12032-009-9173-4.pdf,"Å Berglund, P Byström, B Johansson, P Nygren… ","Medical Oncology, 2010 ","The feasibility, safety, and efficacy of planned sequential administration of docetaxel and irinotecan 
with 5-fluorouracil (5-FU)/leucovorin in advanced upper gastrointestinal adenocarcinoma 
(UGIA) are unknown. Seventy-three patients with gastric (GC; n = 22), pancreatic (PC; n …",Per Byström,10
"[BOOK][B] Colorectal cancer treatment and early response evaluation, how do we best evaluate treatment response?",https://openarchive.ki.se/xmlui/handle/10616/37889,P Byström ,2010 ,"Colorectal cancer (CRC) is common, being responsible for around 12% of new cancers in 
Sweden, and contributing heavily to the large numbers of cancer deaths yearly. CRC is the 
second most common cause of cancer death not only in Sweden but also worldwide. In a large (…",Per Byström,20
[PDF][PDF] Correlation between basic fibroblast growth factor immunostaining of stromal cells and stromelysin-3 mRNA expression in...,https://www.academia.edu/download/51248843/Correlation_between_basic_fibroblast_gro20170108-26782-1qtaa2k.pdf,"P Byström, H Strander, S Linder ",1998 ,"We examined the localization of basic fibroblast growth factor (bFGF) in a series of human 
breast carcinomas using immunohistochemistry. Staining was observed in tumour cells in 15 
out of 54 (28%) tumours and in the adjacent stroma in 34 out of 54 (63%) tumours examined. …",Per Byström,20
[CITATION][C] Health-related quality of life in patients with metastatic colorectal cancer receiving palliative combination chemotherapy,https://www.diva-portal.org/smash/record.jsf?pid=diva2:542257,"P Byström, B Johansson, Å Berglund, H Sorbye… ",2012 ,,Per Byström,20
[CITATION][C] Health-related quality of life in patients with metastatic colorectal cancer receiving palliative combination chemotherapy,https://www.diva-portal.org/smash/record.jsf?pid=diva2:542257,"P Byström, B Johansson, Å Berglund, H Sorbye… ",2012 ,,Per Byström,20
[CITATION][C] Health-related quality of life in patients with metastatic colorectal cancer receiving palliative combination chemotherapy,https://www.diva-portal.org/smash/record.jsf?pid=diva2:542257,"P Byström, B Johansson, Å Berglund, H Sorbye… ",2012 ,,Per Byström,20
[CITATION][C] Health-related quality of life in patients with metastatic colorectal cancer receiving palliative combination chemotherapy,https://www.diva-portal.org/smash/record.jsf?pid=diva2:542257,"P Byström, B Johansson, Å Berglund, H Sorbye… ",2012 ,,Per Byström,20
