title,title_link,authors,publications,snippet,hcp_name,num_articles
[HTML][HTML] TIMP-1 and responsiveness to gemcitabine in advanced breast cancer; results from a randomized phase III trial from the Danish breast cancer cooperative …,https://bmccancer.biomedcentral.com/articles/10.1186/1471-2407-14-360,"CLT Jørgensen, C Bjerre, B Ejlertsen… ","BMC …, 2014 ","Tissue inhibitor of metalloproteinases-1 (TIMP-1) has anti-apoptotic functions, which may 
protect TIMP-1 positive cancer cells from the effects of chemotherapy such as docetaxel and 
gemcitabine. The purpose of the present study was to evaluate TIMP-1 immunoreactivity as a …",Charlotte Levin,30
Child-rearing patterns of poverty,https://psychotherapy.psychiatryonline.org/doi/abs/10.1176/appi.psychotherapy.1975.29.4.485,CL Piuck ,"American Journal of Psychotherapy, 1975 ","The author feels that the perpetuation of poverty is not adequately explained by the popular 
theories of recent years, that is, social oppression and cultural deprivation, including maternal 
deprivation. Impaired verbal development and a lack of inner controls are products of …",Charlotte Levin,30
[HTML][HTML] CTC characterization in metastatic breast cancer,https://lup.lub.lu.se/student-papers/record/8966339,E Moberg ,2018 ,"Background: Breast cancer is the second most common cause of cancer related death among 
women in the developed world. Around 30% of patients diagnosed with primary breast cancer 
will develop metastatic breast cancer. It is believed that the tumor cells found in the blood…",Charlotte Levin,30
[PDF][PDF] Sydney Blanchard 12/10/20 AP/ECE 12,https://instituteofliving.org/file%20library/olin/agoraphobia--sydney-blanchard.pdf,M Kirkpatrick ,instituteofliving.org,"… Charlotte Levin is an author and contributing journalist to ​The Guardian​writing about her 
personal encounter with agoraphobia. She provides primarily qualitative data that combats 
common stereotypes and misconceptions following the mental illness. This is a credible …",Charlotte Levin,30
[PDF][PDF] Sydney Blanchard 12/10/20 AP/ECE 12,https://instituteofliving.org/file%20library/olin/agoraphobia--sydney-blanchard.pdf,M Kirkpatrick ,instituteofliving.org,"… Charlotte Levin is an author and contributing journalist to ​The Guardian​writing about her 
personal encounter with agoraphobia. She provides primarily qualitative data that combats 
common stereotypes and misconceptions following the mental illness. This is a credible …",Charlotte Levin,30
[PDF][PDF] Evolution of a treatment method for disadvantaged children,https://psychotherapy.psychiatryonline.org/doi/pdf/10.1176/appi.psychotherapy.1970.24.1.112,CL Piuck ,"American journal of psychotherapy, 1970 ","The way out of poverty and deprivation is through education and achievement. Many are 
following that path in our society. However, those who work with poor people see that despite 
the best of opportunities and bountiful good will, many others cannot be taught, or integrated …",Charlotte Levin,30
Regulatory limitations and global stakeholder mapping of carbon capture and storage technology–a legal and multi-level perspective analysis,https://spiral.imperial.ac.uk/handle/10044/1/80906,SZ Georgieva ,2017 ,"Carbon Capture and Sequestration Technology (CCS) is propounded as one of the key 
bridging technologies and temporary abatement measure in the battle against climate change. 
Not only is it based on well-established technology, used and improved upon for decades in …",Charlotte Levin,30
,,,,,Georgios Kitsolampros,0
,,,,,Georgios Kitsolampros,0
,,,,,Georgios Kitsolampros,0
[HTML][HTML] Coexisting NRAS and BRAF mutations in primary familial melanomas with specific CDKN2A germline alterations,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3665509/,"B Jovanovic, S Egyhazi, M Eskandarpour… ","The Journal of …, 2010 ","Germline aberrations in the CDKN2A gene are observed in some melanoma-prone families 
and represent high penetrance mutations (Hussussian et al., 1994; Kamb et al., 1994). 
INK4A (p16) and ARF (p14) are two distinct proteins encoded by the CDKN2A locus. Loss of …",Braslav Jovanovic,10
[HTML][HTML] Lack of cytoplasmic ERK activation is an independent adverse prognostic factor in primary cutaneous melanoma,https://www.sciencedirect.com/science/article/pii/S0022202X15336599,"B Jovanovic, D Kröckel, D Linden, B Nilsson… ","Journal of investigative …, 2008 ","The aim of this study was to estimate the impact on survival of NRAS and BRAF mutations 
and activation of Akt and extracellular signal-regulated kinase (ERK) in primary melanomas. 
A cohort of 57 primary cutaneous T1–2 melanoma tumors was analyzed. Mutation frequency …",Braslav Jovanovic,10
Value of preoperative determination of skin tumor thickness with 20-MHz ultrasound,https://jamanetwork.com/journals/jamadermatology/article-abstract/392411,"DL Jovanovic, V Katic, B Jovanovic ","Archives of dermatology, 2005 ","Results The sonometrically determined tumor dimensions ranged from 0.57 to 8.16 mm (average, 
2.53 mm), and the histometrically determined dimensions ranged from 0.55 to 7.65 mm (average, 
2.31 mm). The correlation was very high, r= 0.98 (P<. 001), without a significant …",Braslav Jovanovic,10
[PDF][PDF] Characteristics of malignant melanoma examined by 20-MHz ultrasound,https://www.researchgate.net/profile/Ivana-Binic/publication/264876669_Characteristics_of_malignant_melanoma_examined_by_20-MHz_ultrasound/links/56cf25a708aeb52500c982af/Characteristics-of-malignant-melanoma-examined-by-20-MHz-ultrasound.pdf,"D Jovanović, M Paravina, L Spalević… ","Facta Univ Med …, 1998 ","High frequency ultrasound examination of the skin lesions is a relatively new, increasingly 
important additional diagnostic method in dermatology. Using 20-MHz ultrasound, we have 
analysed eight skin lesions clinically suspected and subsequently pathohistologically verified …",Braslav Jovanovic,10
[BOOK][B] Mutations and molecular signatures in human melanoma,https://openarchive.ki.se/xmlui/handle/10616/39054,B Jovanovic ,2010 ,"Cutaneous melanoma is a disease which results from a complex mixture of various extrinsic 
and intrinsic factors, with some major players still unknown. Although primary tumors are 
highly curable with surgical excision, particularly those which are non-ulcerated and have a …",Braslav Jovanovic,10
Increased copy numbers of several regions of chromosome 7 in BRAF mutated melanomas,https://cancerres.aacrjournals.org/content/68/9_Supplement/4320.short,"B Jovanovic, S Egyhazi, J Hansson ",2008 ,"4320 BACKGROUND: Increased gene copy numbers are commonly found in melanoma 
with frequent gain of different regions of chromosome 7. The BRAF gene, which is located in 
7q34, has a high mutation rate in melanoma. A previous study found common gene copy …",Braslav Jovanovic,10
Immunohistochemical score of phospho-AKT and its correlation to primary melanoma survival,https://cancerres.aacrjournals.org/content/67/9_Supplement/5310.short,"B Jovanovic, S Egyhazi, J Hansson ",2007 ,"5310 BACKGROUND: AKT is a downstream protein of NRAS and it has been shown to be 
activated when NRAS is mutated. Up to 30% of all melanomas have activating mutations in 
NRAS gene, a contrast to BRAF mutations that have been reported in up to 60%. …",Braslav Jovanovic,10
"[PDF][PDF] Immunrelaterade biverkningar i tarm, lever, lungor och njurar",https://lakartidningen.se/wp-content/uploads/2021/11/21115.pdf,"L Villabona, F Costa, B Jovanovic, B Kaneteg, H Magin… ",lakartidningen.se,"Immunterapi mot cancer har revolutionerat den onkologiska behandlingen under det senaste 
årtiondet. Immunkontrollpunktshämmare (» checkpointhämmare «) är monoklonala antikroppar 
som ges intravenöst och är riktade mot inhiberande cellytereceptorer (» checkpoints «) i …",Braslav Jovanovic,10
[PDF][PDF] Molecular studies of melanoma,http://www.onk.ns.ac.rs/Archive/vol13/PDFVol13/V13s1p75.pdf,B JOVANOVI ,"Archive of Oncology, 2005 ","The etiology of cutaneous melanoma is incompletely understood although genetic alterations 
together with the exposure to solar ultraviolet radiation are major risk factors (1). Growing 
evidence suggests that the development and progression of melanoma is dependent, in part, …",Braslav Jovanovic,10
Our Thanks to the ARCHIVES Peer Reviewers,https://jamanetwork.com/journals/jamadermatology/article-abstract/410126,"JK Robinson, JP Callen ","Archives of Dermatology, 2006 ","The lasting legacy of peer reviewers is the evolution of dermatology. We are pleased that in 
2006 we were able to offer you Continuing Medical Education credits for your review. It is a 
small token of our appreciation for the work that you do. It is our privilege to work with you. …",Braslav Jovanovic,10
Our Thanks to the ARCHIVES Peer Reviewers,https://jamanetwork.com/journals/jamadermatology/article-abstract/410126,"JK Robinson, JP Callen ","Archives of Dermatology, 2006 ","The lasting legacy of peer reviewers is the evolution of dermatology. We are pleased that in 
2006 we were able to offer you Continuing Medical Education credits for your review. It is a 
small token of our appreciation for the work that you do. It is our privilege to work with you. …",Braslav Jovanovic,16
Our Thanks to the ARCHIVES Peer Reviewers,https://jamanetwork.com/journals/jamadermatology/article-abstract/410126,"JK Robinson, JP Callen ","Archives of Dermatology, 2006 ","The lasting legacy of peer reviewers is the evolution of dermatology. We are pleased that in 
2006 we were able to offer you Continuing Medical Education credits for your review. It is a 
small token of our appreciation for the work that you do. It is our privilege to work with you. …",Braslav Jovanovic,16
Annual Reviewers List,https://jamanetwork.com/journals/jamadermatology/article-abstract/480903,"JK Robinson, JP Callen ",2004 ,"In this issue, we publish the names of the peer reviewers who completed manuscript review 
for the ARCHIVES in 2004. Many dedicated colleagues review more than three articles a 
year. In addition to dermatologists, scientific consultants from other disciplines are invited to …",Braslav Jovanovic,16
ERK2 but not ERK1 plays a key role in hepatocyte replication: an RNAi‐mediated ERK2 knockdown approach in wild‐type and ERK1 null hepatocytes,https://aasldpubs.onlinelibrary.wiley.com/doi/abs/10.1002/hep.21551,"C Frémin, F Ezan, P Boisselier, A Bessard… ","…, 2007 ","The mitogen‐activated protein kinases (MAPKs) ERK1 and ERK2 have been implicated in 
various physiological events, and specific targeting of these MAPKs could affect cell proliferation 
in many cell types. First, to evaluate the potential specific roles of these two MAPKs, we …",Braslav Jovanovic,16
[PDF][PDF] Vol. 16Number1,http://paspcr.org/newsletters/2008_1.pdf,"GE Costin, V Hearing, W Oetting, J Nordlund ",paspcr.org,"Effective January 1st, 2008, the PASPCR Newsletters editorial team will change: William 
Oetting who has done an amazing job in the last 8 years will step down from the Newsletters 
assignment. He will continue to co-ordinate and maintain the PASPCR web site (http://www. …",Braslav Jovanovic,16
[BOOK][B] Determination of the overall haemostasis potential and fibrin gel permeability: Method development and application in research and in clinical materials,https://openarchive.ki.se/xmlui/handle/10616/38047,A Antovic ,2004 ,"We have previously developed a laboratory method that may screen the Overall Haemostasis 
Potential (OHP) in plasma based on spectophotometric measurement of an area under the 
fibrin aggregation curve in citrated plasma samples to which tiny amounts of exogenous …",Braslav Jovanovic,16
,,,,,Braslav Jovanovic,16
[HTML][HTML] Stage-specific survival and recurrence in patients with cutaneous malignant melanoma in Europe–a systematic review of the literature,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4887072/,"FC Svedman, D Pillas, A Taylor, M Kaur… ","Clinical …, 2016 ","Background Given the increasing incidence in cutaneous malignant melanoma (CMM) and 
the recent changes in the treatment landscape, it is important to understand stage-specific 
overall and recurrence-free survival patterns in Europe. Despite publications such as …",Fernanda Costa Svedman,10
[HTML][HTML] Combining ERBB family and MET inhibitors is an effective therapeutic strategy in cutaneous malignant melanoma independent of BRAF/NRAS mutation …,https://www.nature.com/articles/s41419-019-1875-8,"I Das, M Wilhelm, V Höiom, RF Marquez… ","Cell death & …, 2019 ","Current treatment modalities for disseminated cutaneous malignant melanoma (CMM) 
improve survival; however, relapses are common. A number of receptor tyrosine kinases (RTKs) 
including EGFR and MET have been reported to be involved in CMM metastasis and in the …",Fernanda Costa Svedman,10
[HTML][HTML] Extracellular microvesicle microRNAs as predictive biomarkers for targeted therapy in metastastic cutaneous malignant melanoma,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0206942,"FC Svedman, W Lohcharoenkal, M Bottai, SE Brage… ","PLoS …, 2018 ","Background Mitogen activated-protein kinase pathway inhibitors (MAPKis) improve treatment 
outcome in patients with disseminated BRAFV600 mutant cutaneous malignant melanoma 
(CMM) but responses are of limited duration due to emerging resistance. Although extensive …",Fernanda Costa Svedman,10
"[HTML][HTML] Silencing FLI or targeting CD13/ANPEP lead to dephosphorylation of EPHA2, a mediator of BRAF inhibitor resistance, and induce growth arrest or apoptosis …",https://www.nature.com/articles/cddis2017406,"A Azimi, R Tuominen, FC Svedman, S Caramuta… ","Cell death & …, 2017 ","A majority of patients with BRAF-mutated metastatic melanoma respond to therapy with 
BRAF inhibitors (BRAFi), but relapses are common owing to acquired resistance. To unravel 
BRAFi resistance mechanisms we have performed gene expression and mass spectrometry …",Fernanda Costa Svedman,10
Inflammation and apolipoproteins are potential biomarkers for stratification of cutaneous melanoma patients for immunotherapy and targeted therapy,https://cancerres.aacrjournals.org/content/81/9/2545.short,"MJ Karlsson, FC Svedman, A Tebani, D Kotol, V Höiom… ","Cancer Research, 2021 ","Malignant cutaneous melanoma is one of the most common cancers in young adults. During 
the last decade, targeted and immunotherapies have significantly increased the overall 
survival of patients with malignant cutaneous melanoma. Nevertheless, disease progression is …",Fernanda Costa Svedman,10
[BOOK][B] Molecular markers for prediction of response and progression free survival to novel therapies in cutaneous malignant melanoma,https://search.proquest.com/openview/7fb84fc78d92b69cd2bda84086bf7e34/1?pq-origsite=gscholar&cbl=2026366&diss=y,FC Svedman ,2021 ,"Drugs inhibiting the MAPK-pathway (MAPKi) and immune checkpoint inhibitors (ICI) have 
changed the clinical outcome of metastatic cutaneous malignant melanoma (CMM) in a 
significant way. Nonetheless, many patients have primary resistance or develop acquired …",Fernanda Costa Svedman,10
Lenvatinib (len) plus pembrolizumab (pembro) for patients (pts) with advanced melanoma and confirmed progression on a PD-1 or PD-L1 inhibitor: Updated findings …,https://ascopubs.org/doi/abs/10.1200/JCO.2021.39.15_suppl.9504,"AM Arance, L de la Cruz-Merino, TM Petrella, R Jamal… ",2021 ,"9504 Background: Initial results of the open-label, single-arm, phase 2 LEAP-004 study (NCT03776136) 
showed that len and pembro in combination had promising efficacy and manageable safety 
in pts with unresectable stage III-IV melanoma and confirmed PD on a PD-(L)1 …",Fernanda Costa Svedman,10
Plasma thymidine kinase activity (TKa) as a novel prognostic biomarker in metastatic melanoma.,https://ascopubs.org/doi/abs/10.1200/JCO.2021.39.15_suppl.9556,"H Helgadottir, FC Svedman, M Jalsenius, V Hoiom… ",2021 ,"9556 Background: In the recent decade, new effective immunotherapies and targeted therapies 
have emerged for the treatment of disseminated melanoma. However, a considerable 
fraction of patients does not respond or get lasting effects and the treatments also have …",Fernanda Costa Svedman,10
Surgical outcomes in patients with cutaneous malignant melanoma in Europe–a systematic literature review,https://onlinelibrary.wiley.com/doi/abs/10.1111/jdv.13950,"F Costa Svedman, D Spanopoulos… ","Journal of the …, 2017 ","There is limited comparative evidence of the outcomes of different types of surgical management 
in patients with malignant melanoma in Europe. To address that gap we conducted a 
systematic literature review to summarize studies reporting outcomes of surgical procedures in …",Fernanda Costa Svedman,10
Exosomal microRNAs as putative predictive biomarkers for targeted therapy in stage IV cutaneous malignant melanoma (CMM).,https://ascopubs.org/doi/abs/10.1200/JCO.2016.34.15_suppl.9579,"H Eriksson, W Lohcharoenkal, F Costa-Svedman… ",2016 ,"9579 Background: MicroRNAs (miRs) are short, non-coding RNAs that regulate gene expression 
at the post-transcriptional level. Exosomes are nanometer sized extracellular vesicles 
secreted by all types of cells and found in body fluids. MiRs are carried within exosomes as …",Fernanda Costa Svedman,10
The ACCROBAT I study: Three-year follow-up of a prospective phase II study with neoadjuvant TPF before bioradiotherapy for stage III-IV unresectable squamous cell …,https://ascopubs.org/doi/abs/10.1200/jco.2014.32.15_suppl.e17004,"C Mercke, H Sjödin, H Haugen, G Wickart-Johansson… ",2014 ,"e17004 Background: Concomittant cisplatinbased chemoradiotherapy increases tumour 
control compared to radiation alone. However, both acute and late toxicity can be important 
and the influence on rate of distant metastases is small. We exchanged cisplatin (P) for …",Fernanda Costa Svedman,20
"[PDF][PDF] Immunrelaterade biverkningar i tarm, lever, lungor och njurar",https://lakartidningen.se/wp-content/uploads/2021/11/21115.pdf,"L Villabona, F Costa, B Jovanovic, B Kaneteg, H Magin… ",lakartidningen.se,"Immunterapi mot cancer har revolutionerat den onkologiska behandlingen under det senaste 
årtiondet. Immunkontrollpunktshämmare (» checkpointhämmare «) är monoklonala antikroppar 
som ges intravenöst och är riktade mot inhiberande cellytereceptorer (» checkpoints «) i …",Fernanda Costa Svedman,20
[HTML][HTML] Professor Fernando Costa—A Man Ahead of His Time,https://www.thieme-connect.com/products/ejournals/html/10.1055/s-0039-1688969,GR Isolan ,"Arquivos Brasileiros de Neurocirurgia: Brazilian …, 2019 ","This article describes the milestones in the life Brazil’s greatest neurosurgeons, Professor 
Fernando Costa. Born and raised in the city of Pelotas, RS, Professor Fernando was an 
exemplary doctor. As former director and professor at the Catholic University of Pelotas, School of …",Fernanda Costa Svedman,20
[PDF][PDF] Clinical benefit of routine true-whole-body 18F-FDG PET/CT for patients with malignant melanoma,https://www.tijdschriftvoornucleairegeneeskunde.nl/public/data/file/articles/TVNG-2019-02-99.pdf#page=9,"AM van den Berk, JP Esser ","…, 2017 ","Objective Due to the unpredictable way malignant melanoma can metastasise, there are many 
proponents who advocate scanning the complete body for staging, restaging or surveillance 
instead of a partial-whole-body. We performed this study in order to assess the added …",Fernanda Costa Svedman,20
[HTML][HTML] Silencing of CEBPB-AS1 modulates CEBPB expression and resensitizes BRAF-inhibitor resistant melanoma cells to vemurafenib,https://www.ncbi.nlm.nih.gov/pmc/articles/pmc7469874/,"L Vidarsdottir, RV Fernandes, V Zachariadis… ","Melanoma …, 2020 ","… We thank Fernanda Costa Svedman for clinical follow-up data and Karl-Johan Ekdahl for 
assistance with clinical samples. Professor Dan Grandér, who was the grant holder and the 
senior author of this project at the Department of Oncology & Pathology, passed away in …",Fernanda Costa Svedman,20
[HTML][HTML] Human melanoma cells expressing V600E B-RAF are susceptible to IGF1R targeting by small interfering RNAs,https://www.nature.com/articles/1209674,"AH Yeh, EA Bohula, VM Macaulay ","Oncogene, 2006 ","The type 1 insulin-like growth factor receptor (IGF1R) is overexpressed by malignant 
melanomas compared with benign naevi, and mediates proliferation, motility and protection 
from apoptosis. However, the utility of IGF1R targeting as anti-cancer therapy may be limited by …",Fernanda Costa Svedman,20
[HTML][HTML] AXL and CAV-1 play a role for MTH1 inhibitor TH1579 sensitivity in cutaneous malignant melanoma,https://www.nature.com/articles/s41418-019-0488-1,"I Das, H Gad, L Bräutigam, L Pudelko… ","Cell Death & …, 2020 ","… We thank Karl-Johan Ekdahl, Fernanda Costa Svedman for clinical samples, Ankit Srivastava 
for help with TCGA analysis, and Mikael Altun for providing fluorescent vectors, Tobias 
Koolmeister and Martin Scobie for identification and synthesis of TH1579, PLA proteomics …",Fernanda Costa Svedman,20
Clinicopathologic features associated with efficacy and long‐term survival in metastatic melanoma patients treated with BRAF or combined BRAF and MEK inhibitors,https://acsjournals.onlinelibrary.wiley.com/doi/abs/10.1002/cncr.29586,"AM Menzies, JS Wilmott, M Drummond, S Lo, M Lyle… ","Cancer, 2015 ","BACKGROUND The degree of response and the duration of survival of patients treated with 
mitogen‐activated protein kinase (MAPK) inhibitors are highly variable. Whether baseline 
clinicopathologic factors can predict the clinical course with treatment is largely unknown. …",Fernanda Costa Svedman,20
[HTML][HTML] Inhibiting insulin and mTOR signaling by afatinib and crizotinib combination fosters broad cytotoxic effects in cutaneous malignant melanoma,https://www.nature.com/articles/s41419-020-03097-2,"I Das, H Chen, G Maddalo, R Tuominen… ","Cell death & …, 2020 ","… We thank Karl-Johan Ekdahl for collection of clinical samples, Fernanda Costa Svedman for 
clinical data, Veronica Höiom for analyzing AmpliSEQ data, Nick Tobin for retrieving publicly 
available gene expression data, Ankit Srivastava for help with primary cell culture, National …",Fernanda Costa Svedman,20
Molecular biomarkers in melanoma susceptibility and therapy response,https://openarchive.ki.se/xmlui/handle/10616/47812,M Yang ,2021 ,"… Muyi Yang, Marie Jalsenius, Fernanda Costa Svedman, Vitali Grozman, Jasmine Dahlberg, 
Suzanne Egyházi Brage, Veronica Höiom, … Fernanda Costa Svedman, for your energies, for 
always willing share what might be the best for me. Karin Kjulin, I definitely feel spoiled when …",Fernanda Costa Svedman,20
[HTML][HTML] ERBB3 is required for metastasis formation of melanoma cells,https://www.nature.com/articles/oncsis201423,"S Tiwary, M Preziosi, PG Rothberg, N Zeitouni… ","Oncogenesis, 2014 ","Melanoma is curable when it is at an early phase but is lethal once it becomes metastatic. 
The recent development of BRAF V600E inhibitors (BIs) showed great promise in treating 
metastatic melanoma, but resistance developed quickly in the treated patients, and these …",Fernanda Costa Svedman,27
[HTML][HTML] Hitting the right targets: A study of molecular mediators of sensitivity to novel potential targeted therapies in cutaneous malignant melanoma,https://search.proquest.com/openview/8945a120f8f5ca8c6383494ee2a118a9/1?pq-origsite=gscholar&cbl=2026366&diss=y,I Das ,2020 ,"Cutaneous malignant melanoma (CMM) is the deadliest form of skin cancer with a 5-year 
overall survival (OS) rate of less than 10% among patients diagnosed with disseminated 
disease. During the past decade the emergence and use of novel targeted therapy and …",Fernanda Costa Svedman,27
Unravelling molecular mechanisms underlying therapy resistance in cutaneous melanoma,https://openarchive.ki.se/xmlui/handle/10616/45252,A Azimi ,2016 ,"For many years the standard treatment of advanced metastatic melanoma with chemotherapeutic 
agents, including temozolomide (TMZ) and dacarbazine (DTIC), has been unsuccessful. 
The paradigm shift in melanoma treatment occurred with the identification of mutations in …",Fernanda Costa Svedman,27
"[BOOK][B] Radiotherapy in prostate cancer: information, quality of life and prostate volume",https://openarchive.ki.se/xmlui/handle/10616/45149,K Majumder ,2016 ,"Prostate cancer (PC) is the most widespread form of cancer among men in Sweden, with an 
annual incidence of approximately 10,000 new cases. Treatment of localized prostate 
cancer is controversial. Curative intended treatments for localized disease include radical …",Fernanda Costa Svedman,27
[BOOK][B] Cancer risks and prognosis in familial melanoma kindreds,https://openarchive.ki.se/xmlui/handle/10616/44822,H Helgadottir ,2015 ,"Malignant melanoma of the skin is one of the most rapidly increasing cancers in many western 
countries, including Sweden. This incidence rise is mainly attributed to sun-seeking habits 
with increased intermittent UVR exposure, a major risk factor for melanoma. Family history …",Fernanda Costa Svedman,27
"Genetic and morphological studies of tumor heterogeneity, multifocality and outcome in locally advanced prostate cancer",https://openarchive.ki.se/xmlui/handle/10616/46675,A Kristiansen ,2019 ,"Prostate cancer is a leading cause of mortality worldwide. Patients with locally advanced 
disease have a higher risk of relapse after treatment with curative intent. Examples of risk factors 
are seminal vesicle invasion (SVI) and lymph node metastases. However, not all patients …",Fernanda Costa Svedman,27
[HTML][HTML] Real-world studies on B-cell malignancies,https://search.proquest.com/openview/577b63e719144025b6efa08bbdba1f50/1?pq-origsite=gscholar&cbl=2026366&diss=y,A Asklid ,2020 ,"Randomized controlled trials remain the preferred way of evaluating new treatments. 
However, in studies on malignancies, trial data may not always be sufficient to address the 
requirements of health care providers and regulatory agencies regarding recommendations as …",Fernanda Costa Svedman,27
[HTML][HTML] International validation of the consensus Immunoscore for the classification of colon cancer: a prognostic and accuracy study,https://www.sciencedirect.com/science/article/pii/S014067361830789X,"F Pagès, B Mlecnik, F Marliot, G Bindea, FS Ou… ","The Lancet, 2018 ","Background The estimation of risk of recurrence for patients with colon carcinoma must be 
improved. A robust immune score quantification is needed to introduce immune parameters 
into cancer classification. The aim of the study was to assess the prognostic value of total …",Giuseppe Masucci,10
Towards the introduction of the 'Immunoscore'in the classification of malignant tumours,https://onlinelibrary.wiley.com/doi/abs/10.1002/path.4287,"J Galon, B Mlecnik, G Bindea, HK Angell… ","The Journal of …, 2014 ","The American Joint Committee on Cancer/Union Internationale Contre le Cancer ( AJCC / UICC 
) TNM staging system provides the most reliable guidelines for the routine prognostication 
and treatment of colorectal carcinoma. This traditional tumour staging summarizes data on …",Giuseppe Masucci,10
Tumor regressions observed in patients with metastatic melanoma treated with an antigenic peptide encoded by gene MAGE‐3 and presented by HLA‐A1,https://onlinelibrary.wiley.com/doi/abs/10.1002/(SICI)1097-0215(19990118)80:2%3C219::AID-IJC10%3E3.0.CO;2-S,"M Marchand, N Van Baren, P Weynants… ","… journal of cancer, 1999 ","Thirty‐nine tumor‐bearing patients with metastatic melanoma were treated with 3 subcutaneous 
injections of the MAGE‐3.A1 peptide at monthly intervals. No significant toxicity was observed. 
Of the 25 patients who received the complete treatment, 7 displayed significant tumor …",Giuseppe Masucci,10
[HTML][HTML] Cancer classification using the Immunoscore: a worldwide task force,https://link.springer.com/article/10.1186/1479-5876-10-205,"J Galon, F Pagès, FM Marincola, HK Angell… ","Journal of translational …, 2012 ","Prediction of clinical outcome in cancer is usually achieved by histopathological evaluation 
of tissue samples obtained during surgical resection of the primary tumor. Traditional tumor 
staging (AJCC/UICC-TNM classification) summarizes data on tumor burden (T), presence of …",Giuseppe Masucci,10
"Immature immunosuppressive CD14+ HLA-DR−/low cells in melanoma patients are Stat3hi and overexpress CD80, CD83, and DC-sign",https://cancerres.aacrjournals.org/content/70/11/4335.short,"I Poschke, D Mougiakakos, J Hansson, GV Masucci… ","Cancer research, 2010 ","Myeloid-derived suppressor cells (MDSC) have emerged as key immune modulators in 
various tumor models and human malignancies, but their characteristics in humans remain 
to be unequivocally defined. In this study, we have examined circulating CD14 + HLA-DR −/low …",Giuseppe Masucci,10
Interleukin 10 pretreatment protects target cells from tumor-and allo-specific cytotoxic T cells and downregulates HLA class I expression.,https://rupress.org/jem/article-abstract/180/6/2371/25699,"M Matsuda, F Salazar, M Petersson… ","The Journal of …, 1994 ","Interleukin 10 (IL-10) is a cytokine with a variety of reported effects including inhibition of 
monocyte major histocompatibility complex (MHC) class II-dependent antigen presentation, type 
1 helper T cell cytokine production, and inhibition of T cell proliferation. Herein we report the …",Giuseppe Masucci,10
Hydrogen peroxide secreted by tumor‐derived macrophages down‐modulates signal‐transducing zeta molecules and inhibits tumor‐specific T cell‐and natural killer …,https://onlinelibrary.wiley.com/doi/abs/10.1002/eji.1830260620,"K Kono, F Salazar‐Onfray, M Petersson… ","European journal of …, 1996 ","Although alterations in CD3‐associated signal‐transducing molecules in tumor‐infiltrating T 
cells of patients with advanced cancer have been previously described, the mechanism behind 
these changes is not known. We demonstrate that macrophages isolated from metastatic …",Giuseppe Masucci,10
[HTML][HTML] Multicenter international society for immunotherapy of cancer study of the consensus immunoscore for the prediction of survival and response to …,https://www.ncbi.nlm.nih.gov/pmc/articles/pmc7605397/,"B Mlecnik, C Bifulco, G Bindea, F Marliot… ","Journal of clinical …, 2020 ","PURPOSE The purpose of this study was to evaluate the prognostic value of Immunoscore in 
patients with stage III colon cancer (CC) and to analyze its association with the effect of 
chemotherapy on time to recurrence (TTR). METHODS An international study led by the Society …",Giuseppe Masucci,10
[HTML][HTML] Defining the critical hurdles in cancer immunotherapy,https://translational-medicine.biomedcentral.com/articles/10.1186/1479-5876-9-214,"BA Fox, DJ Schendel… ","Journal of …, 2011 ","Scientific discoveries that provide strong evidence of antitumor effects in preclinical models 
often encounter significant delays before being tested in patients with cancer. While some of 
these delays have a scientific basis, others do not. We need to do better. Innovative …",Giuseppe Masucci,10
Melanoma-educated CD14+ cells acquire a myeloid-derived suppressor cell phenotype through COX-2–dependent mechanisms,https://cancerres.aacrjournals.org/content/73/13/3877.short,"Y Mao, I Poschke, E Wennerberg, YP De Coaña… ","Cancer research, 2013 ","Tumors can suppress the host immune system by employing a variety of cellular immune 
modulators, such as regulatory T cells, tumor-associated macrophages, and myeloid-derived 
suppressor cells (MDSC). In the peripheral blood of patients with advanced stage melanoma, …",Giuseppe Masucci,10
[HTML][HTML] Validation of biomarkers to predict response to immunotherapy in cancer: volume I—pre-analytical and analytical validation,https://link.springer.com/article/10.1186/s40425-016-0178-1,"GV Masucci, A Cesano, R Hawtin, S Janetzki… ","… for immunotherapy of …, 2016 ","Immunotherapies have emerged as one of the most promising approaches to treat patients 
with cancer. Recently, there have been many clinical successes using checkpoint receptor 
blockade, including T cell inhibitory receptors such as cytotoxic T-lymphocyte-associated …",Giuseppe Masucci,20
Cancer treatment with anti-PD-1/PD-L1 agents: is PD-L1 expression a biomarker for patient selection?,https://link.springer.com/article/10.1007/s40265-016-0588-x,"L Festino, G Botti, P Lorigan, GV Masucci, JD Hipp… ","Drugs, 2016 ","Strategies to help improve the efficacy of the immune system against cancer represent an 
important innovation, with recent attention having focused on anti-programmed death (PD)-1/PD-ligand 
1 (L1) monoclonal antibodies. Clinical trials have shown objective clinical activity of …",Giuseppe Masucci,20
