title,title_link,authors,publications,snippet,hcp_name,num_articles
Impact of modern systemic therapies and clinical markers on treatment outcome for metastatic melanoma in a real‐world setting,https://onlinelibrary.wiley.com/doi/abs/10.1111/jdv.16678,"I Krakowski, M Bottai, H Häbel… ","Journal of the …, 2021 ","… We specifically thank Professor Johan Hansson for initiating outcome registration for melanoma 
as well as Diana Lindén, research nurse and Lena Westerberg, oncology nurse, for patient 
registration at our Department, Karolinska Institutet and Karolinska University Hospital, …",Lena Westerberg,30
Inflammation and apolipoproteins are potential biomarkers for stratification of cutaneous melanoma patients for immunotherapy and targeted therapy,https://cancerres.aacrjournals.org/content/81/9/2545.short,"MJ Karlsson, FC Svedman, A Tebani, D Kotol, V Höiom… ","Cancer Research, 2021 ","… The authors thank the oncologists Maria Wolodarski, Hildur Helgadóttir, Giuseppe Masucci, 
Johan Hansson, Hanna Eriksson, and Johan Falkenius and the nurse Lena Westerberg in 
helping us with the recruitment of patients for this study. G. Maddalo has been awarded grants …",Lena Westerberg,30
[PDF][PDF] CM-Score: A validated scoring system to predict CDKN2A germline mutations in,https://scholarlypublications.universiteitleiden.nl/access/item%3A2979096/download#page=98,"TP Potjer, H Helgadottir… ","Familial …, 2019 ","… We acknowledge the contributions to this work made by Diana Lindén, Lena Westerberg, 
Anita Schmidt-Zander, Rainer Tuominen and Johan Hansson. This research was supported by 
the Dutch Cancer Society (UL 2015-7511 and UL 20125489); The Swedish Cancer Society (…",Lena Westerberg,30
Germline CDKN2A mutation status and survival in familial melanoma cases,https://academic.oup.com/jnci/article-abstract/108/11/djw135/2576779,"H Helgadottir, V Höiom, R Tuominen… ","JNCI: Journal of the …, 2016 ","Background: Germline mutations in CDKN2A have been associated with increased risk of 
melanoma and tobacco-related cancers in respiratory and upper digestive tissues. In CDKN2A 
wild-type (wt) melanoma families, other known high-risk, melanoma-predisposing mutations …",Lena Westerberg,30
Bevisbörda och beviskrav för att försäkringsfall har inträffat. En studie med utgångspunkt i brandmomentet på fordonsförsäkringen,https://gupea.ub.gu.se/handle/2077/32671,A Gustavsson ,2013 ,"… De statistiska uppgifter som förekommer i uppsatsen har jag fått från Svensk Försäkring, 
dels genom informationsmaterial som finns tillgängligt på deras hemsida, dels genom e-postkontakt 
med Lena Westerberg som är statistikassistent hos dem. Svensk Försäkring är …",Lena Westerberg,30
(O) viljan att förebygga naturolyckor-En studie av kommunalt ansvar och statlig ersättning vid naturolyckor i Sverige,https://lup.lub.lu.se/student-papers/record/1982477,K Boklund ,2011 ,"The economic consequences of nature disasters are difficult to predict, and therefore 
complex to insure against. Some countries have established catastrophe funds, which aim 
to protect their citizens against losses. Sweden does not have such a system, and currently …",Lena Westerberg,30
[PDF][PDF] Förhistoriska byggnadskonstruktioner i Norrland,https://www.diva-portal.org/smash/get/diva2:1533467/FULLTEXT01.pdf,L Liedgren ,"Bebyggelsehistorisk tidskrift, 1997 ","Högom, Medelpad. Under 1950-talets fornmin¬ nesinventeringar registrerades en rad 
husgrundster-rasser, de flesta husgrunder från äldre järnålder. Utgrävningar av jämåldersgårdar 
fick sin verkliga startpunkt under 1970-talets andra hälft, med utgrävningarna av Trogsta och …",Lena Westerberg,30
[BOOK][B] Molecular markers for prediction of response and progression free survival to novel therapies in cutaneous malignant melanoma,https://search.proquest.com/openview/7fb84fc78d92b69cd2bda84086bf7e34/1?pq-origsite=gscholar&cbl=2026366&diss=y,FC Svedman ,2021 ,"… To the research nurse Karl-Johan Ekdahl (Kalle), for your good mood while making the 
sample collections happening, and the melanoma nurses Lena Westerberg, Birgitta 
Kaneteg, and Liselott Sahlberg, for your support, and your engagement with our patients. …",Lena Westerberg,30
[BOOK][B] Livet som doktorand vid Linköpings universitet: Resultat från en enkätundersökning våren 2004,https://www.diva-portal.org/smash/record.jsf?pid=diva2:370079,"K Andersson, E Lindblad, K Mårdsjö Blume, U Nilsson… ",2005 ,"I maj 2004 genomfördes en enkätundersökning som riktades till alla doktorander vid 
Linköpings universitet. De frågeområden som enkäten behandlade inkluderade doktorandens 
bakgrund och nuvarande status; handledningssituationen samt forsknings-och arbetsmiljö; …",Eva Lindblad,10
Dagkirurgisk laparoscopisk cholecystectomi ur ett patientperspektiv,https://gupea.ub.gu.se/handle/2077/8514,"M Fransson, E Lindblad ",2008 ,"Introduktion Till yrket är vi narkossjuksköterska och operationssjuksköterska. På det sjukhus vi 
arbetar är de flesta patienterna inneliggande på vårdavdelning i ca två till tre dagar i samband 
med att de skall få gallblåsan borttagen med laparoscopisk titthålsteknik. Det är väl känt …",Eva Lindblad,10
[CITATION][C] Arbetsdelning och delat arbete. Om förändring för kvinnor och män i industi.,https://www.diva-portal.org/smash/record.jsf?pid=diva2:252749,"E Cedersund, E Hammar Chiriac, E Lindblad ",1995 ,,Eva Lindblad,10
[CITATION][C] Kompetensutveckling i forskargrupper. Ett av arbetslivsfonden stött projekt,https://www.diva-portal.org/smash/record.jsf?pid=diva2:254130,"B Kågedal, E Lindblad, A Bjuremark ",1995 ,,Eva Lindblad,10
"[BOOK][B] Lokalsamhället och vardagens transporter: berättelser från Vadstena, Åtvidaberg och Ljura i Norrköping",https://www.diva-portal.org/smash/record.jsf?pid=diva2:674077,K Isaksson ,2010 ,"Det har skett en enorm utveckling vad gäller mobilitet i samhället. Vi förflyttar oss nu 
genomsnittligt sett betydligt längre sträckor varje dag jämfört med det tidiga 900-talet. 
Utbyggnaden av transportsystemet och den fysiska infrastrukturen i form av vägar, järnvägar och …",Eva Lindblad,10
"[BOOK][B] Lokalsamhället och vardagens transporter: berättelser från Vadstena, Åtvidaberg och Ljura i Norrköping",https://www.diva-portal.org/smash/record.jsf?pid=diva2:674077,K Isaksson ,2010 ,"Det har skett en enorm utveckling vad gäller mobilitet i samhället. Vi förflyttar oss nu 
genomsnittligt sett betydligt längre sträckor varje dag jämfört med det tidiga 900-talet. 
Utbyggnaden av transportsystemet och den fysiska infrastrukturen i form av vägar, järnvägar och …",Eva Lindblad,10
"[BOOK][B] Lokalsamhället och vardagens transporter: berättelser från Vadstena, Åtvidaberg och Ljura i Norrköping",https://www.diva-portal.org/smash/record.jsf?pid=diva2:674077,K Isaksson ,2010 ,"Det har skett en enorm utveckling vad gäller mobilitet i samhället. Vi förflyttar oss nu 
genomsnittligt sett betydligt längre sträckor varje dag jämfört med det tidiga 900-talet. 
Utbyggnaden av transportsystemet och den fysiska infrastrukturen i form av vägar, järnvägar och …",Eva Lindblad,10
"[BOOK][B] Lokalsamhället och vardagens transporter: berättelser från Vadstena, Åtvidaberg och Ljura i Norrköping",https://www.diva-portal.org/smash/record.jsf?pid=diva2:674077,K Isaksson ,2010 ,"Det har skett en enorm utveckling vad gäller mobilitet i samhället. Vi förflyttar oss nu 
genomsnittligt sett betydligt längre sträckor varje dag jämfört med det tidiga 900-talet. 
Utbyggnaden av transportsystemet och den fysiska infrastrukturen i form av vägar, järnvägar och …",Eva Lindblad,10
"[BOOK][B] Lokalsamhället och vardagens transporter: berättelser från Vadstena, Åtvidaberg och Ljura i Norrköping",https://www.diva-portal.org/smash/record.jsf?pid=diva2:674077,K Isaksson ,2010 ,"Det har skett en enorm utveckling vad gäller mobilitet i samhället. Vi förflyttar oss nu 
genomsnittligt sett betydligt längre sträckor varje dag jämfört med det tidiga 900-talet. 
Utbyggnaden av transportsystemet och den fysiska infrastrukturen i form av vägar, järnvägar och …",Eva Lindblad,10
"[BOOK][B] Lokalsamhället och vardagens transporter: berättelser från Vadstena, Åtvidaberg och Ljura i Norrköping",https://www.diva-portal.org/smash/record.jsf?pid=diva2:674077,K Isaksson ,2010 ,"Det har skett en enorm utveckling vad gäller mobilitet i samhället. Vi förflyttar oss nu 
genomsnittligt sett betydligt längre sträckor varje dag jämfört med det tidiga 900-talet. 
Utbyggnaden av transportsystemet och den fysiska infrastrukturen i form av vägar, järnvägar och …",Eva Lindblad,10
"[BOOK][B] Lokalsamhället och vardagens transporter: berättelser från Vadstena, Åtvidaberg och Ljura i Norrköping",https://www.diva-portal.org/smash/record.jsf?pid=diva2:674077,K Isaksson ,2010 ,"Det har skett en enorm utveckling vad gäller mobilitet i samhället. Vi förflyttar oss nu 
genomsnittligt sett betydligt längre sträckor varje dag jämfört med det tidiga 900-talet. 
Utbyggnaden av transportsystemet och den fysiska infrastrukturen i form av vägar, järnvägar och …",Eva Lindblad,20
"[BOOK][B] Lokalsamhället och vardagens transporter: berättelser från Vadstena, Åtvidaberg och Ljura i Norrköping",https://www.diva-portal.org/smash/record.jsf?pid=diva2:674077,K Isaksson ,2010 ,"Det har skett en enorm utveckling vad gäller mobilitet i samhället. Vi förflyttar oss nu 
genomsnittligt sett betydligt längre sträckor varje dag jämfört med det tidiga 900-talet. 
Utbyggnaden av transportsystemet och den fysiska infrastrukturen i form av vägar, järnvägar och …",Eva Lindblad,20
"[BOOK][B] Lokalsamhället och vardagens transporter: berättelser från Vadstena, Åtvidaberg och Ljura i Norrköping",https://www.diva-portal.org/smash/record.jsf?pid=diva2:674077,K Isaksson ,2010 ,"Det har skett en enorm utveckling vad gäller mobilitet i samhället. Vi förflyttar oss nu 
genomsnittligt sett betydligt längre sträckor varje dag jämfört med det tidiga 900-talet. 
Utbyggnaden av transportsystemet och den fysiska infrastrukturen i form av vägar, järnvägar och …",Eva Lindblad,20
"[BOOK][B] Lokalsamhället och vardagens transporter: berättelser från Vadstena, Åtvidaberg och Ljura i Norrköping",https://www.diva-portal.org/smash/record.jsf?pid=diva2:674077,K Isaksson ,2010 ,"Det har skett en enorm utveckling vad gäller mobilitet i samhället. Vi förflyttar oss nu 
genomsnittligt sett betydligt längre sträckor varje dag jämfört med det tidiga 900-talet. 
Utbyggnaden av transportsystemet och den fysiska infrastrukturen i form av vägar, järnvägar och …",Eva Lindblad,20
"[BOOK][B] Lokalsamhället och vardagens transporter: berättelser från Vadstena, Åtvidaberg och Ljura i Norrköping",https://www.diva-portal.org/smash/record.jsf?pid=diva2:674077,K Isaksson ,2010 ,"Det har skett en enorm utveckling vad gäller mobilitet i samhället. Vi förflyttar oss nu 
genomsnittligt sett betydligt längre sträckor varje dag jämfört med det tidiga 900-talet. 
Utbyggnaden av transportsystemet och den fysiska infrastrukturen i form av vägar, järnvägar och …",Eva Lindblad,20
[BOOK][B] Minnet och elden,https://books.google.com/books?hl=en&lr=&id=uDmbCwAAQBAJ&oi=fnd&pg=PT2&dq=%22Eva+Lindblad%22&ots=QOdnFYsb47&sig=W-nsbT7JjiYRn020C6FqCYIxVxI,P Schori ,2014 ,"I 50 år har Pierre Schori varit aktiv inom internationell politik. Han var Olof Palmes nära medarbetare 
i internationella frågor och en central gestalt under Sveriges utrikespolitiska storhetstid. 
Nu publicerar han sina memoarer. I Minnet och elden publicerar Schori för första gången …",Eva Lindblad,20
[BOOK][B] Politikens villkor: om engagemang och avhopp i kommunpolitiken,https://www.diva-portal.org/smash/record.jsf?pid=diva2:358998,"GÓ Erlingsson, R Öhrvall ",2010 ,"Hur står det egentligen till med den svenska representativa demokratin? Sett över en längre 
tidsperiod har valdeltagandet sjunkit samtidigt som politikermisstron har ökat. Partierna 
dräneras på medlemmar och många lokalorganisationer har problem med att rekrytera folk till …",Eva Lindblad,20
"[BOOK][B] Mamma, pappa, barn",https://books.google.com/books?hl=en&lr=&id=lIrHAwAAQBAJ&oi=fnd&pg=PT2&dq=%22Eva+Lindblad%22&ots=2PMG93Lkq_&sig=XFlxZz6-3Xpaf152t3Ywqi59JQM,C Gerhardsen ,2012 ,"Hammarbypolisen i Stockholm måste handla snabbt. På kort tid inträffar det två mord som 
båda hamnar på kriminalkommissarie Conny Sjöbergs bord. En sextonårig flicka med 
trassliga familjeförhållanden hittas strypt på en toalett på en Finlandsfärja. Kvar finns hennes …",Eva Lindblad,20
[BOOK][B] Pepparkakshuset,https://books.google.com/books?hl=en&lr=&id=543HAwAAQBAJ&oi=fnd&pg=PT2&dq=%22Eva+Lindblad%22&ots=WNgD-Nb0yK&sig=TdmSMPOAQjXastUXZ-8ApX_o9d8,C Gerhardsen ,2012 ,"En måndag i november, klockan är fyra, det mörknar och blöt snö faller över Stockholm. 
Mannen sätter sig tillrätta på tunnelbanan. Han undrar om det syns utanpå att han är lycklig. 
Om det stör? Tåget bromsar in och han kliver av. För upptagen med sina tankar för att se att en …",Eva Lindblad,20
[BOOK][B] Gamarna,https://books.google.com/books?hl=en&lr=&id=LQH3RqsTOyYC&oi=fnd&pg=PT4&dq=%22Eva+Lindblad%22&ots=yrzVRuVZmw&sig=-PPcTgPLBmFv0T3TRggMWGWLAQQ,M Küchen ,2012 ,"Någon i Stockholm ritualmördar framgångsrika kvinnor. Inte vilka framgångsrika kvinnor som 
helst visar det sig. Alla har bott i samma hus, ett hyreshus som under tvivelaktiga former har 
blivit bostadsrätter. Tre personer har redan blivit mördade. Gynekologen Bodil Ohlsson, som …",Eva Lindblad,20
[BOOK][B] Midtvinterblod,https://books.google.com/books?hl=en&lr=&id=EskiEAAAQBAJ&oi=fnd&pg=PT2&dq=%22Eva+Lindblad%22&ots=mz_WSLotUD&sig=52qi-wlexKJvZoKErD0jXw4qLi8,M Kallentoft ,2021 ,"Det er den kaldeste vinteren noen gang da et frossent lik blir funnet dinglende i et tre på 
Östgötasletten, tømt for blod og mishandlet til det ugjenkjennelige. Offeret er en av byens utstøtte, 
og måten drapet er utført på minner om åsatroens gamle offerritualer. De okkulte miljøene i …",Eva Lindblad,30
[BOOK][B] Vyssan lull,https://books.google.com/books?hl=en&lr=&id=GunHAwAAQBAJ&oi=fnd&pg=PT2&dq=%22Eva+Lindblad%22&ots=upleSF6P2T&sig=VoI-2il86hdH8oH5klbm3FVCok8,C Gerhardsen ,2012 ,"Hammarbypolisen i Stockholm står handfallna inför den brutala avrättningen av en filippinsk 
kvinna och hennes två små barn i deras lägenhet. Man hittar inga spår efter gärningsmannen 
och frågorna blir bara fler. Varför lever barnens svenske far isolerat, nästan utan kontakt …",Eva Lindblad,30
[PDF][PDF] Projektplan,https://insidan.liu.se/projekt/avslutadeprojekt/doktorandportalen/filarkiv/1.83681/PP-v1Doktportv02.pdf,D LiU ,2009 ,"2.1 Bakgrund Universitetsstyrelsen har beslutat att genomföra en förstudie för att utreda 
möjligheterna att införa en gemensam portal för den administration som rör LiU: s forskarstuderande. 
Syfte med införande av en portal är att den ska utgöra ett stöd i arbetet med att förbättra …",Eva Lindblad,30
[PDF][PDF] Projektplan,https://insidan.liu.se/projekt/avslutadeprojekt/doktorandportalen/filarkiv/1.83681/PP-v1Doktportv02.pdf,D LiU ,2009 ,"2.1 Bakgrund Universitetsstyrelsen har beslutat att genomföra en förstudie för att utreda 
möjligheterna att införa en gemensam portal för den administration som rör LiU: s forskarstuderande. 
Syfte med införande av en portal är att den ska utgöra ett stöd i arbetet med att förbättra …",Eva Lindblad,30
[HTML][HTML] Till statsrådet och chefen för Arbetsmark-nadsdepartementet,https://lagen.nu/sou/1997:137,"K Persson, A Nyberg ",lagen.nu,"… Sekreterare i utredningen har varit Anita Nyberg, universitetslektor i nationalekonomi och 
docent vid tema Teknik och social förändring vid Linköpings universitet, och biträdande 
sekre- terare FK Eva Lindblad och Gunilla Rapp. …",Eva Lindblad,30
[HTML][HTML] Till statsrådet och chefen för Arbetsmark-nadsdepartementet,https://lagen.nu/sou/1997:137,"K Persson, A Nyberg ",lagen.nu,"… Sekreterare i utredningen har varit Anita Nyberg, universitetslektor i nationalekonomi och 
docent vid tema Teknik och social förändring vid Linköpings universitet, och biträdande 
sekre- terare FK Eva Lindblad och Gunilla Rapp. …",Eva Lindblad,30
[BOOK][B] Kommunala projekt och nätverk för hållbar utveckling,https://www.diva-portal.org/smash/record.jsf?pid=diva2:654793,"A Stanojcic, B Hermelin ",2013 ,"I den här rapporten redovisas resultatet av en studie gjord vid Centrum för kommunstrategiska 
studier (CKS) vid Linköpings universitet. Studien behandlar kommunala projekt och nätverk 
för ekologisk hållbarhet. Syftet har varit att undersöka hur kommuners projektarbete för …",Eva Lindblad,30
Gymnasieskolans marknad: om kommunal samverkan och maktlöshet,https://www.diva-portal.org/smash/record.jsf?pid=diva2:370623,S Thelander ,2010 ,"Att leda en kommun idag är att ständigt stå inför utmaningar och att våga fatta beslut. 
Politikerna, måste sätta sig in i en mängd frågor om hur skola och omsorg ska organiseras så 
att de svarar mot behoven, hur fysisk planering för den framtida bebyggelsen bäst ska utformas, …",Eva Lindblad,30
[BOOK][B] Samtal pågår…: från forskare till politiker och tjänstemän i kommuner,https://www.diva-portal.org/smash/record.jsf?pid=diva2:318974,"T Friberg, S Thelander ",2010 ,"Att leda en kommun idag är att ständigt stå inför utmaningar och att våga fatta beslut. 
Politikerna, måste sätta sig in i en mängd frågor om hur skola och omsorg ska organiseras så 
att de svarar mot behoven, hur fysisk planering för den framtida bebyggelsen bäst ska utformas, …",Eva Lindblad,30
Design for All in Scandinavia–A strong concept,https://www.sciencedirect.com/science/article/pii/S0003687013000434,"K Bendixen, M Benktzon ","Applied ergonomics, 2015 ","Abstract Design for All is more than an appealing point of view. It is a concept that offers a set 
of challenges capable of generating innovation and giving design added value and weight. 
In the Scandinavian tradition, the concept has developed from a purely social dimension to …",Eva Lindblad,30
"[PDF][PDF] Immunrelaterade biverkningar i hud, endokrina organ och leder",https://lakartidningen.se/wp-content/uploads/2021/11/21114.pdf,"H Helgadottir, J Falkenius, H Eriksson, A Girnita… ",lakartidningen.se,"I två artiklar ges en översikt över de vanligaste immunrelaterade biverkningarna relaterade till 
onkologisk immunterapi med CTLA-4-, PD-1-eller PD-L1-hämmare. I den första delen är fokus 
på biverkningar som kan uppstå i gastrointestinala organ, lungor och njurar. Denna, den …",Liselott Sahlberg,5
[CITATION][C] Översättning och kulturell anpassning av bedömningsinstrumentet Malignant Wound Assessment Tool–Clinical version (MWAT-C) till svenska …,https://www.diva-portal.org/smash/record.jsf?pid=diva2:1194088,"L Sahlberg, M Eriksson… ","Onkologidagarna, 19–22 …, 2018 ",,Liselott Sahlberg,5
[HTML][HTML] Combining online Community Reinforcement and Family Training (CRAFT) with a parent-training programme for parents with partners suffering from alcohol …,https://bmjopen.bmj.com/content/8/8/e020879.abstract,"P Lindner, O Siljeholm, M Johansson, M Forster… ","BMJ open, 2018 ","Introduction Partners and children of individuals with alcohol use disorder (AUD) present with 
impaired quality of life and mental health, yet seldom seek or participate in traditional 
supportive interventions. Engaging the parent/partner without AUD in treatment is a promising …",Liselott Sahlberg,5
[HTML][HTML] Effects of Internet-Based Cognitive Behavioral Therapy for Harmful Alcohol Use and Alcohol Dependence as Self-help or With Therapist Guidance: Three …,https://www.jmir.org/2021/11/e29666/,"M Johansson, AH Berman, K Sinadinovic… ","Journal of medical …, 2021 ","Background: Alcohol use is a major contributor to health loss. Many persons with harmful use 
or alcohol dependence do not obtain treatment because of limited availability or stigma. They 
may use internet-based interventions as an alternative way of obtaining support. Internet-…",Liselott Sahlberg,5
[BOOK][B] Molecular markers for prediction of response and progression free survival to novel therapies in cutaneous malignant melanoma,https://search.proquest.com/openview/7fb84fc78d92b69cd2bda84086bf7e34/1?pq-origsite=gscholar&cbl=2026366&diss=y,FC Svedman ,2021 ,"… To the research nurse Karl-Johan Ekdahl (Kalle), for your good mood while making the 
sample collections happening, and the melanoma nurses Lena Westerberg, Birgitta 
Kaneteg, and Liselott Sahlberg, for your support, and your engagement with our patients. …",Liselott Sahlberg,5
,,,,,Liselott Sahlberg,5
,,,,,Liselott Sahlberg,5
Intraoperativ strålbehandling vid primar operation for bröstcancer: TARGIT-A-studien ej konklusiv,https://www.diva-portal.org/smash/record.jsf?pid=diva2:1290597,"C Hedin, R Sjödahl, Å Aldman, T Davidson… ","…, 2018 ","The TARGIT-A (TARGeted Intraoperative radioTherapy) multicentre study of early breast cancer 
compared intraoperative radiotherapy with external radiotherapy. While the intraoperative 
radiotherapy was standardised, the external postoperative comparison treatment followed …",Per Nodbrant,5
[PDF][PDF] Lean för kortare väntetid till strålbehandling: Förbättringsarbete och enkätstudie hur det påverkar arbetsmiljön,https://www.diva-portal.org/smash/get/diva2:733085/FULLTEXT01.pdf,P Nodbrant ,2014 ,"Bakgrund: Tumörsjukdomar utgör ett allvarligt folkhälsoproblem. Strålbehandling är ett av 
behandlingsalternativen. För att öka sannolikheten för bot och/eller lindring är det viktigt att 
tiden från misstänkt diagnos till behandlingsbeslut respektive behandlingsstart är kort. I syfte att …",Per Nodbrant,5
[BOOK][B] Prediction of side effects from anticancer treatment with the purpose of increasing quality of life,https://books.google.com/books?hl=en&lr=&id=Nn_EDwAAQBAJ&oi=fnd&pg=PA6&dq=%22Per+Nodbrant%22&ots=crTd7f4Zq5&sig=MXbJN1hfqjR6uu1IHSdIk-qOcMg,D Oliva ,2019 ,"Cancer and its treatments can cause a variety of symptoms. Some of these symptoms are 
related to the disease and others are seen as a consequence of the treatment. Since patients 
experience side effects to different degrees despite undergoing the same treatment, it is …",Per Nodbrant,5
lntrafractional motion effects during stereotactic body radiation therapy of lung tumors,https://gupea.ub.gu.se/handle/2077/69302,S Sarudis ,2021 ,"Patient shifts and tumor motions occurring during stereotactic body radiation therapy (SBRT) 
have been analyzed to determine the related effects on the delivered dose. Methods: 4-dimensional 
computed tomography series were retrospectively reviewed to characterize …",Per Nodbrant,5
En sak i taget–bättre förutsättningar för god eftervård på förlossningen: Personalens erfarenheter av den omedelbara eftervården efter ett förbättringsarbete,https://www.diva-portal.org/smash/record.jsf?pid=diva2:1527219,K Gröndal ,2021 ,"… Min coach Per Nodbrant och min handledare Marlene Ockander – stort tack för stödet 
under arbetets gång. …",Per Nodbrant,5
,,,,,Per Nodbrant,5
,,,,,Per Nodbrant,5
Alteration of intestinal microflora is associated with reduction in abdominal bloating and pain in patients with irritable bowel syndrome,https://www.sciencedirect.com/science/article/pii/S0002927000008078,"S Nobaek, ML Johansson, G Molin, S Ahrné… ","The American journal of …, 2000 ","OBJECTIVE: The influence of the gastrointestinal (GI) microflora in patients with irritable bowel 
syndrome (IBS) has not been clearly elucidated. This study was undertaken to see if patients 
with IBS have an imbalance in their normal colonic flora, as some bacterial taxa are more …",Marie Johansson,10
"[HTML][HTML] Activation of endosomal dynein motors by stepwise assembly of Rab7–RILP–p150Glued, ORP1L, and the receptor βlll spectrin",https://rupress.org/jcb/article/176/4/459/34419,"M Johansson, N Rocha, W Zwart, I Jordens… ","The Journal of cell …, 2007 ","The small GTPase Rab7 controls late endocytic transport by the minus end–directed motor 
protein complex dynein–dynactin, but how it does this is unclear. Rab7-interacting lysosomal 
protein (RILP) and oxysterol-binding protein–related protein 1L (ORP1L) are two effectors of …",Marie Johansson,10
Effect of Lactobacillus plantarum 299v on cardiovascular disease risk factors in smokers,https://academic.oup.com/ajcn/article-abstract/76/6/1249/4689562,"M Naruszewicz, ML Johansson… ","… American journal of …, 2002 ","Background: The short-chain fatty acids formed in the human colon by the bacterial 
fermentation of fiber may have an antiinflammatory effect, may reduce insulin production, and 
may improve lipid metabolism. We previously showed in hypercholesterolemic patients that …",Marie Johansson,10
A mannose-specific adherence mechanism in Lactobacillus plantarum conferring binding to the human colonic cell line HT-29,https://journals.asm.org/doi/abs/10.1128/aem.62.7.2244-2251.1996,"I Adlerberth, SIV Ahrne, ML Johansson… ","Applied and …, 1996 ","Two Lactobacillus plantarum strains of human intestinal origin, strains 299 (= DSM 6595) 
and 299v (= DSM 9843), have proved to be efficient colonizers of the human intestine under 
experimental conditions. These strains and 17 other L. plantarum strains were tested for the …",Marie Johansson,10
[HTML][HTML] Universal non-diffusive slow dynamics in aging soft matter,https://pubs.rsc.org/en/content/articlehtml/2003/fd/b204495a,"L Cipelletti, L Ramos, S Manley, E Pitard… ","Faraday …, 2003 ","We use conventional and multispeckle dynamic light scattering to investigate the dynamics of 
a wide variety of jammed soft materials, including colloidal gels, concentrated emulsions, and 
concentrated surfactant phases. For all systems, the dynamic structure factor f(q,t) exhibits …",Marie Johansson,10
The oxysterol-binding protein homologue ORP1L interacts with Rab7 and alters functional properties of late endocytic compartments,https://www.molbiolcell.org/doi/abs/10.1091/mbc.e05-03-0189,"M Johansson, M Lehto, K Tanhuanpää… ","Molecular biology of …, 2005 ","ORP1L is a member of the human oxysterol-binding protein (OSBP) family. ORP1L localizes 
to late endosomes (LEs)/lysosomes, colocalizing with the GTPases Rab7 and Rab9 and 
lysosome-associated membrane protein-1. We demonstrate that ORP1L interacts physically …",Marie Johansson,10
The OSBP-related protein family in humans,https://www.jlr.org/article/S0022-2275(20)31570-4/abstract,"M Lehto, S Laitinen, G Chinetti, M Johansson… ","Journal of lipid …, 2001 ","Oxysterols are oxygenated derivatives of cholesterol that have a number of biological effects 
and play a key role in the maintenance of the body cholesterol balance. In this study, we 
describe the cDNA sequences and genomic structures of the recently identified human oxysterol…",Marie Johansson,10
Impairment of bacterial flora in human ulcerative colitis and experimental colitis in the rat,https://www.karger.com/Article/Abstract/201045,"R Fabia, A Ar'Rajab, ML Johansson, R Andersson… ","Digestion, 1993 ","Changes in the colonic mucosa-associated microflora were determinated both in patients 
with active and inactive ulcerative colitis and in rats with acetic acid-induced colitis. In patients 
with active ulcerative colitis, significant decreases in the number of anaerobic bacteria (Brain …",Marie Johansson,10
The mammalian oxysterol-binding protein-related proteins (ORPs) bind 25-hydroxycholesterol in an evolutionarily conserved pocket,https://portlandpress.com/biochemj/article-abstract/405/3/473/42363,"M Suchanek, R Hynynen, G Wohlfahrt… ","Biochemical …, 2007 ","OSBP (oxysterol-binding protein) homologues, ORPs (OSBP-related proteins), constitute a 
12-member family in mammals. We employed an in vitro [ 3 H]25OH (25-hydroxycholesterol)-binding 
assay with purified recombinant proteins as well as live cell photo-cross-linking with [ …",Marie Johansson,10
[HTML][HTML] Integration of telencephalic Wnt and hedgehog signaling center activities by Foxg1,https://www.sciencedirect.com/science/article/pii/S1534580709000975,"C Danesin, JN Peres, M Johansson, V Snowden… ","Developmental cell, 2009 ","The forebrain is patterned along the dorsoventral (DV) axis by Sonic Hedgehog (Shh). 
However, previous studies have suggested the presence of an Shh-independent mechanism. 
Our study identifies Wnt/β-catenin—activated from the telencephalic roof—as an Shh-…",Marie Johansson,10
"The two variants of oxysterol binding protein-related protein-1 display different tissue expression patterns, have different intracellular localization, and are functionally …",https://www.molbiolcell.org/doi/abs/10.1091/mbc.E02-08-0459,"M Johansson, V Bocher, M Lehto… ","Molecular biology of …, 2003 ","Oxysterol binding protein (OSBP) homologs comprise a family of 12 proteins in humans ( 
Jaworski et al., 2001 ; Lehtoet al., 2001 ). Two variants of OSBP-related protein (ORP) 1 have 
been identified: a short one that consists of the carboxy-terminal ligand binding domain only (…",Marie Johansson,20
[PDF][PDF] Prediction of timber bending strength and in-member cross-sectional stiffness variation on the basis of local wood fibre orientation,https://link.springer.com/content/pdf/10.1007/s00107-013-0684-5.pdf,"A Olsson, J Oscarsson, E Serrano, B Källsner… ","European Journal of …, 2013 ","Abstract Machine strength grading of structural timber is based upon relationships between 
so called indicating properties (IPs) and bending strength. However, such relationships 
applied on the market today are rather poor. In this paper, new IPs and a new grading method …",Marie Johansson,20
Mutations and Impaired Function of              LKB1              in Familial and Non-Familial Peutz-Jeghers Syndrome and a Sporadic Testicular Cancer,https://academic.oup.com/hmg/article-abstract/8/1/45/2356598,"A Ylikorkala, E Avizienyte, IPM Tomlinson… ","Human molecular …, 1999 ","Germline mutations in LKB1 have been reported to underlie familial Peutz-Jeghers syndrome 
(PJS) with intestinal hamartomatous polyps and an elevated risk of various neoplasms. To 
investigate the prevalence of LKB1 germline mutations in PJS more generally, we studied …",Marie Johansson,20
