title,title_link,authors,publications,snippet,hcp_name,num_articles
[HTML][HTML] European Association for Neuro-Oncology (EANO) guideline on the diagnosis and treatment of adult astrocytic and oligodendroglial gliomas,https://www.sciencedirect.com/science/article/pii/S1470204517301948,"M Weller, M Van Den Bent, JC Tonn, R Stupp… ","The lancet oncology, 2017 ","The European Association for Neuro-Oncology guideline provides recommendations for the 
clinical care of adult patients with astrocytic and oligodendroglial gliomas, including 
glioblastomas. The guideline is based on the 2016 WHO classification of tumours of the central …",Roger Henriksson,10
[HTML][HTML] EANO guideline for the diagnosis and treatment of anaplastic gliomas and glioblastoma,https://www.sciencedirect.com/science/article/pii/S1470204514700117,"M Weller, M van den Bent, K Hopkins, JC Tonn… ","The lancet oncology, 2014 ","This guideline provides recommendations for diagnostic and therapeutic procedures for 
patients with malignant gliomas. We differentiate evidence-based standards from reasonable 
options or non-evidence-based measures that should no longer be considered. The …",Roger Henriksson,10
[HTML][HTML] Detectable clonal mosaicism and its relationship to aging and cancer,https://www.nature.com/articles/ng.2270,"KB Jacobs, M Yeager, W Zhou, S Wacholder, Z Wang… ","Nature …, 2012 ","In an analysis of 31,717 cancer cases and 26,136 cancer-free controls from 13 genome-wide 
association studies, we observed large chromosomal abnormalities in a subset of clones in 
DNA obtained from blood or buccal samples. We observed mosaic abnormalities, either …",Roger Henriksson,10
[HTML][HTML] EANO guidelines for the diagnosis and treatment of meningiomas,https://www.sciencedirect.com/science/article/pii/S1470204516303217,"R Goldbrunner, G Minniti, M Preusser… ","The Lancet …, 2016 ","Although meningiomas are the most common intracranial tumours, the level of evidence to 
provide recommendations for the diagnosis and treatment of meningiomas is low compared 
with other tumours such as high-grade gliomas. The meningioma task force of the European …",Roger Henriksson,10
FACT: an open-label randomized phase III study of fulvestrant and anastrozole in combination compared with anastrozole alone as first-line therapy for patients with …,https://ascopubs.org/doi/abs/10.1200/jco.2011.38.1095,"J Bergh, PE Jönsson, EK Lidbrink… ","Journal of Clinical …, 2012 ","Purpose To compare the effect of therapy with anastrozole versus a combination of fulvestrant 
and anastrozole in women in first relapse of endocrine-responsive breast cancer. Patients 
and Methods Postmenopausal women, or premenopausal women receiving a gonadotropin-…",Roger Henriksson,10
LRIG1 restricts growth factor signaling by enhancing receptor ubiquitylation and degradation,https://www.embopress.org/doi/abs/10.1038/sj.emboj.7600342,"G Gur, C Rubin, M Katz, I Amit, A Citri, J Nilsson… ","The EMBO …, 2004 ","Kekkon proteins negatively regulate the epidermal growth factor receptor (EGFR) during 
oogenesis in Drosophila. Their structural relative in mammals, LRIG1, is a transmembrane 
protein whose inactivation in rodents promotes skin hyperplasia, suggesting involvement in …",Roger Henriksson,10
Parotid gland function during and following radiotherapy of malignancies in the head and neck: A consecutive study of salivary flow and patient discomfort,https://www.sciencedirect.com/science/article/pii/S0959804905800760,"L Franzén, U Funegård, T Ericson… ","European Journal of …, 1992 ","Radiotherapy of tumours in the head and neck region usually involves the salivary glands in 
the treatment volume with ensuing dryness and discomfort. In the present study, a prospective 
evaluation of the same patients were performed before, during radiotherapy and 6, 12 and …",Roger Henriksson,10
"[PDF][PDF] Correlation of vascular endothelial growth factor content with recurrences, survival, and first relapse site in primary node-positive breast carcinoma after …",https://www.researchgate.net/profile/Kjell-Grankvist/publication/12580142_Correlation_of_Vascular_Endothelial_Growth_Factor_Content_With_Recurrences_Survival_and_First_Relapse_Site_in_Primary_Node-Positive_Breast_Carcinoma_After_Adjuvant_Treatment/links/0046351dace409398c000000/Correlation-of-Vascular-Endothelial-Growth-Factor-Content-With-Recurrences-Survival-and-First-Relapse-Site-in-Primary-Node-Positive-Breast-Carcinoma-After-Adjuvant-Treatment.pdf,"B Linderholm, K Grankvist, N Wilking… ","Journal of Clinical …, 2000 ","Purpose: To determine the predictive value of vascular endothelial growth factor (VEGF) for 
relapse-free survival (RFS) and overall survival (OS) in primary node-positive breast cancer 
(NPBC) after adjuvant endocrine treatment or adjuvant chemotherapy. Materials and Methods…",Roger Henriksson,20
Vascular endothelial growth factor polymorphisms in relation to breast cancer development and prognosis,https://clincancerres.aacrjournals.org/content/11/10/3647.short,"Q Jin, K Hemminki, K Enquist, P Lenner… ","Clinical cancer …, 2005 ","Purpose: Angiogenesis is a necessary step in tumor growth and metastasis. Vascular 
endothelial growth factor (VEGF) is a major mediator of breast cancer angiogenesis. Therefore, 
we investigated the association of polymorphisms in the VEGF gene with breast cancer risk and …",Roger Henriksson,20
[HTML][HTML] Patients with proneural glioblastoma may derive overall survival benefit from the addition of bevacizumab to first-line radiotherapy and temozolomide …,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5015426/,"T Sandmann, R Bourgon, J Garcia, C Li… ","Journal of clinical …, 2015 ","Purpose The AVAglio (Avastin in Glioblastoma) and RTOG-0825 randomized, placebo-controlled 
phase III trials in newly diagnosed glioblastoma reported prolonged progression-free 
survival (PFS), but not overall survival (OS), with the addition of bevacizumab to radiotherapy …",Roger Henriksson,20
Vascular endothelial growth factor is of high prognostic value in node-negative breast carcinoma.,https://ascopubs.org/doi/abs/10.1200/JCO.1998.16.9.3121,"B Linderholm, B Tavelin, K Grankvist… ","Journal of Clinical …, 1998 ","PURPOSE The prognostic value of vascular endothelial growth factor (VEGF) protein, known 
to stimulate endothelial growth and angiogenesis, was evaluated in node-negative breast 
carcinoma (NNBC) and compared with established prognostic factors. PATIENTS AND …",Roger Henriksson,20
[HTML][HTML] Diagnosis and treatment of primary CNS lymphoma in immunocompetent patients: guidelines from the European Association for Neuro-Oncology,https://www.sciencedirect.com/science/article/pii/S1470204515000765,"K Hoang-Xuan, E Bessell, J Bromberg, AF Hottinger… ","The Lancet …, 2015 ","The management of primary CNS lymphoma is one of the most controversial topics in neuro-oncology 
because of the complexity of the disease and the very few controlled studies available. In 
2013, the European Association of Neuro-Oncology created a multidisciplinary task …",Roger Henriksson,20
[PDF][PDF] Genome-wide association study of glioma and meta-analysis,https://link.springer.com/content/pdf/10.1007/s00439-012-1212-0.pdf,"P Rajaraman, BS Melin, Z Wang, R McKean-Cowdin… ","Human genetics, 2012 ","Gliomas account for approximately 80 % of all primary malignant brain tumors and, despite 
improvements in clinical care over the last 20 years, remain among the most lethal tumors, 
underscoring the need for gaining new insights that could translate into clinical advances. …",Roger Henriksson,20
Polymorphisms in predicted microRNA-binding sites in integrin genes and breast cancer: ITGB4 as prognostic marker,https://academic.oup.com/carcin/article-abstract/29/7/1394/2476750,"A Brendle, H Lei, A Brandt, R Johansson… ","…, 2008 ","Integrins control the cell attachment to the extracellular matrix and play an important role in 
mediating cell proliferation, migration and survival. A number of important cancer-associated 
integrin genes can be regulated by microRNAs (miRNAs) that bind to their target sites in the 3…",Roger Henriksson,20
The expression of vascular endothelial growth factor correlates with mutant p53 and poor prognosis in human breast cancer,https://cancerres.aacrjournals.org/content/61/5/2256.short,"BK Linderholm, T Lindahl, L Holmberg, S Klaar… ","Cancer research, 2001 ","Wild-type p53 protein has been shown to inhibit angiogenesis through thrombospondin in 
the preclinical setting. Here, we determined the associations between the expression of the 
angiogenic factor vascular endothelial growth factor (VEGF) and the p53 status, including …",Roger Henriksson,20
Breast cancer survival is associated with telomere length in peripheral blood cells,https://cancerres.aacrjournals.org/content/68/10/3618.short,"U Svenson, K Nordfjäll, B Stegmayr, J Manjer… ","Cancer research, 2008 ","Telomeres are essential for maintaining chromosomal stability. Previous studies have indicated 
that individuals with shorter blood telomeres may be at higher risk of developing various 
types of cancer, such as in lung, bladder, and kidney. We have analyzed relative telomere …",Roger Henriksson,20
"Cloning, characterization, and expression of human LIG1",https://www.sciencedirect.com/science/article/pii/S0006291X01950922,"J Nilsson, C Vallbo, D Guo, I Golovleva… ","Biochemical and …, 2001 ","Growth factor receptors are frequently amplified and over-expressed in various human 
cancers. Recently, a Drosophila cell surface protein, Kekkon-1, was found to participate in an 
epidermal growth factor (EGF) driven negative feedback loop. Kekkon-1 is induced by EGF, …",Roger Henriksson,20
[HTML][HTML] Cancer patients' use of complementary and alternative medicine in Sweden: a cross-sectional study,https://bmccomplementmedtherapies.biomedcentral.com/articles/10.1186/s12906-019-2452-5,"K Wode, R Henriksson, L Sharp… ","BMC …, 2019 ","Access to and advice on Complementary and Alternative Medicine (CAM) are uncommon 
within Swedish conventional cancer care and little is known about cancer patients’ own use of 
CAM. The aim of this cross-sectional study was to explore Swedish cancer patients patterns …",Roger Henriksson,30
"[HTML][HTML] Impact of therapy on quality of life, neurocognitive function and their correlates in glioblastoma multiforme: a review",https://link.springer.com/article/10.1007/s11060-011-0565-x,"R Henriksson, T Asklund, HS Poulsen ","Journal of neuro-oncology, 2011 ","The maintenance of quality of life (QoL) in patients with high-grade glioma is an important 
endpoint during treatment, particularly in those with glioblastoma multiforme (GBM) given its 
dismal prognosis despite limited advances in standard therapy. It has proven difficult to identify …",Roger Henriksson,30
"[HTML][HTML] Epidermal growth factor receptor family (EGFR, ErbB2–4) in gliomas and meningiomas",https://link.springer.com/article/10.1007/s00401-004-0875-6,"U Andersson, D Guo, B Malmer, AT Bergenheim… ","Acta …, 2004 ","Overexpression of epidermal growth factor receptor (EGFR, ErbB1) correlates with enhanced 
malignant potential of many human tumor types including glioblastoma multiforme. The 
significance of EGFR expression in meningiomas is, however, unclear. Reports regarding the …",Roger Henriksson,30
p53 and vascular‐endothelial‐growth‐factor (VEGF) expression predicts outcome in 833 patients with primary breast carcinoma,https://onlinelibrary.wiley.com/doi/abs/10.1002/(SICI)1097-0215(20000120)89:1%3C51::AID-IJC9%3E3.0.CO;2-8,"B Linderholm, B Lindh, B Tavelin… ","… journal of cancer, 2000 ","The angiogenic factor vascular endothelial growth factor (VEGF) predicts outcome in primary 
breast carcinoma. Alteration of the p53 gene causes down‐regulation of the expression 
of thrombospondin‐1, a natural inhibitor of angiogenesis. This study was conducted to …",Roger Henriksson,30
"EANO–ESMO Clinical Practice Guidelines for diagnosis, treatment and follow-up of patients with leptomeningeal metastasis from solid tumours",https://www.annalsofoncology.org/article/S0923-7534(19)42149-2/abstract,"E Le Rhun, M Weller, D Brandsma… ","Annals of …, 2017 ","These EANO–ESMO joint recommendations for the diagnosis and treatment of leptomeningeal 
metastasis (LM) from solid cancers represent the first European guideline initiative on 
this topic. LM is defined as the spread of tumour cells within the leptomeninges and the …",Roger Henriksson,30
The creation of protection and hope in patients with malignant brain tumours,https://www.sciencedirect.com/science/article/pii/0277953695002049,"P Salander, T Bergenheim, R Henriksson ","Social science & medicine, 1996 ","The malignant brain tumour disease condenses much of the anguish of cancer diseases. The 
brain is a vital and delicate organ, and the prognosis is generally unfavourable. The patient 
is exposed and has to rely on cognitive manoeuvres to manage the mental stress. The …",Roger Henriksson,30
Scheduling garbage collection in embedded systems,https://portal.research.lu.se/portal/en/publications/scheduling-garbage-collection-in-embedded-systems(875967b6-fe80-433a-a2bd-82bf1b147848).html,R Henriksson ,1998 ,"The complexity of systems for automatic control and other safety-critical applications grows 
rapidly. Computer software represents an increasing part of the complexity. As larger systems 
are developed, we need to find scalable techniques to manage the complexity in order to …",Roger Henriksson,30
Boron neutron capture therapy for glioblastoma multiforme: clinical studies in Sweden,https://link.springer.com/article/10.1007/BF02699940,"J Capala, H Britta, K Sköld, V Giusti, C Persson… ","Journal of neuro …, 2003 ","A boron neutron capture therapy (BNCT) facility has been constructed at Studsvik, Sweden. 
It includes two filter/moderator configurations. One of the resulting neutron beams has been 
optimized for clinical irradiations with a filter/moderator system that allows easy variation of …",Roger Henriksson,30
Analysis of heritability and shared heritability based on genome-wide association studies for 13 cancer types,https://academic.oup.com/jnci/article-abstract/107/12/djv279/2457731,"JN Sampson, WA Wheeler, M Yeager… ","JNCI: Journal of the …, 2015 ","Background: Studies of related individuals have consistently demonstrated notable familial 
aggregation of cancer. We aim to estimate the heritability and genetic correlation attributable 
to the additive effects of common single-nucleotide polymorphisms (SNPs) for cancer at 13 …",Roger Henriksson,30
[HTML][HTML] European Association for Neuro-Oncology (EANO) guidelines for palliative care in adults with glioma,https://www.sciencedirect.com/science/article/pii/S1470204517303455,"A Pace, L Dirven, JAF Koekkoek, H Golla, J Fleming… ","The Lancet …, 2017 ","Patients with glioma present with complex palliative care needs throughout their disease 
trajectory. The life-limiting nature of gliomas and the presence of specific symptoms related to 
neurological deterioration necessitate an appropriate and early palliative care approach. The …",Roger Henriksson,30
[HTML][HTML] Large-scale genotyping identifies 41 new loci associated with breast cancer risk,https://www.nature.com/articles/ng.2563,"K Michailidou, P Hall, A Gonzalez-Neira… ","Nature …, 2013 ","Breast cancer is the most common cancer among women. Common variants at 27 loci have 
been identified as associated with susceptibility to breast cancer, and these account for∼ 9% 
of the familial risk of the disease. We report here a meta-analysis of 9 genome-wide …",Sara Margolin,10
[HTML][HTML] Common variants on chromosomes 2q35 and 16q12 confer susceptibility to estrogen receptor–positive breast cancer,https://www.nature.com/articles/ng2064,"SN Stacey, A Manolescu, P Sulem, T Rafnar… ","Nature …, 2007 ","Familial clustering studies indicate that breast cancer risk has a substantial genetic 
component 1, 2, 3. To identify new breast cancer risk variants, we genotyped approximately 
300,000 SNPs in 1,600 Icelandic individuals with breast cancer and 11,563 controls using the …",Sara Margolin,10
Associations of breast cancer risk factors with tumor subtypes: a pooled analysis from the Breast Cancer Association Consortium studies,https://academic.oup.com/jnci/article-abstract/103/3/250/2517238,"XR Yang, J Chang-Claude, EL Goode… ","Journal of the …, 2011 ","Background Previous studies have suggested that breast cancer risk factors are associated 
with estrogen receptor (ER) and progesterone receptor (PR) expression status of the tumors. 
Methods We pooled tumor marker and epidemiological risk factor data from 35 568 invasive …",Sara Margolin,10
"[HTML][HTML] Genome-wide association analysis of more than 120,000 individuals identifies 15 new susceptibility loci for breast cancer",https://www.nature.com/articles/ng.3242,"K Michailidou, J Beesley, S Lindstrom, S Canisius… ","Nature …, 2015 ","Genome-wide association studies (GWAS) and large-scale replication studies have identified 
common variants in 79 loci associated with breast cancer, explaining∼ 14% of the familial 
risk of the disease. To identify new susceptibility loci, we performed a meta-analysis of 11 …",Sara Margolin,10
"Breast Cancer Risk Genes-Association Analysis in More than 113,000 Women.",https://europepmc.org/article/pmc/pmc7611105,"L Dorling, S Carvalho, J Allen… ","The New England …, 2021 ","Background Genetic testing for breast cancer susceptibility is widely used, but for many genes, 
evidence of an association with breast cancer is weak, underlying risk estimates are imprecise, 
and reliable subtype-specific risk estimates are lacking. Methods We used a panel of …",Sara Margolin,10
Prediction of breast cancer risk based on profiling with common genetic variants,https://academic.oup.com/jnci/article-abstract/107/5/djv036/891009,"N Mavaddat, PDP Pharoah… ","JNCI: Journal of the …, 2015 ","Background: Data for multiple common susceptibility alleles for breast cancer may be 
combined to identify women at different levels of breast cancer risk. Such stratification could 
guide preventive and screening strategies. However, empirical evidence for genetic risk …",Sara Margolin,10
[HTML][HTML] Common variants on chromosome 5p12 confer susceptibility to estrogen receptor–positive breast cancer,https://www.nature.com/articles/ng.131,"SN Stacey, A Manolescu, P Sulem, S Thorlacius… ","Nature …, 2008 ","We carried out a genome-wide association study of breast cancer predisposition with 
replication and refinement studies involving 6,145 cases and 33,016 controls and identified two 
SNPs (rs4415084 and rs10941679) on 5p12 that confer risk, preferentially for estrogen receptor …",Sara Margolin,10
[HTML][HTML] Newly discovered breast cancer susceptibility loci on 3p24 and 17q23. 2,https://www.nature.com/articles/ng.354,"S Ahmed, G Thomas, M Ghoussaini, CS Healey… ","Nature …, 2009 ","Genome-wide association studies (GWAS) have identified seven breast cancer susceptibility 
loci, but these explain only a small fraction of the familial risk of the disease. Five of these 
loci were identified through a two-stage GWAS involving 390 familial cases and 364 controls …",Sara Margolin,10
[HTML][HTML] Genome-wide association studies identify four ER negative–specific breast cancer risk loci,https://www.nature.com/articles/ng.2561,"M Garcia-Closas, FJ Couch, S Lindstrom… ","Nature …, 2013 ","Estrogen receptor (ER)-negative tumors represent 20–30% of all breast cancers, with a 
higher proportion occurring in younger women and women of African ancestry 1. The etiology 
2 and clinical behavior 3 of ER-negative tumors are different from those of tumors expressing …",Sara Margolin,10
[HTML][HTML] A common variant at the TERT-CLPTM1L locus is associated with estrogen receptor–negative breast cancer,https://www.nature.com/articles/ng.985,"CA Haiman, GK Chen, CM Vachon, F Canzian… ","Nature …, 2011 ","Estrogen receptor (ER)-negative breast cancer shows a higher incidence in women of African 
ancestry compared to women of European ancestry. In search of common risk alleles for 
ER-negative breast cancer, we combined genome-wide association study (GWAS) data from …",Sara Margolin,10
[HTML][HTML] Genome-wide association analysis identifies three new breast cancer susceptibility loci,https://www.nature.com/articles/ng.1049,"M Ghoussaini, O Fletcher, K Michailidou, C Turnbull… ","Nature …, 2012 ","Breast cancer is the most common cancer among women. To date, 22 common breast cancer 
susceptibility loci have been identified accounting for∼ 8% of the heritability of the disease. 
We attempted to replicate 72 promising associations from two independent genome-wide …",Sara Margolin,20
"[HTML][HTML] Large-scale genomic analyses link reproductive aging to hypothalamic signaling, breast cancer susceptibility and BRCA1-mediated DNA repair",https://www.nature.com/articles/ng.3412,"FR Day, KS Ruth, DJ Thompson, KL Lunetta… ","Nature …, 2015 ","Menopause timing has a substantial impact on infertility and risk of disease, including breast 
cancer, but the underlying mechanisms are poorly understood. We report a dual strategy in∼ 
70,000 women to identify common and low-frequency protein-coding variation associated …",Sara Margolin,20
"E‐readers, computer screens, or paper: Does reading comprehension change across media platforms?",https://onlinelibrary.wiley.com/doi/abs/10.1002/acp.2930,"SJ Margolin, C Driscoll, MJ Toland… ","Applied cognitive …, 2013 ","The present research examined the impact of technology on reading comprehension. While 
previous research has examined memory for text, and yielded mixed results of the impact 
technology has on one's ability to remember what they have read, the reading literature has not …",Sara Margolin,20
"[HTML][HTML] A transcriptome-wide association study of 229,000 women identifies new candidate susceptibility genes for breast cancer",https://www.nature.com/articles/s41588-018-0132-x,"L Wu, W Shi, J Long, X Guo, K Michailidou, J Beesley… ","Nature …, 2018 ","The breast cancer risk variants identified in genome-wide association studies explain only a 
small fraction of the familial relative risk, and the genes responsible for these associations 
remain largely unknown. To identify novel risk loci and likely causal genes, we performed a …",Sara Margolin,20
[HTML][HTML] Functional variants at the 11q13 risk locus for breast cancer regulate cyclin D1 expression through long-range enhancers,https://www.sciencedirect.com/science/article/pii/S0002929713000311,"JD French, M Ghoussaini, SL Edwards… ","The American Journal of …, 2013 ","Analysis of 4,405 variants in 89,050 European subjects from 41 case-control studies identified 
three independent association signals for estrogen-receptor-positive tumors at 11q13. The 
strongest signal maps to a transcriptional enhancer element in which the G allele of the best …",Sara Margolin,20
"CEREBEL (EGF111438): a phase III, randomized, open-label study of lapatinib plus capecitabine versus trastuzumab plus capecitabine in patients with human …",https://ascopubs.org/doi/abs/10.1200/jco.2014.57.1794,"X Pivot, A Manikhas, B Żurawski… ","Journal of Clinical …, 2015 ","Purpose CEREBEL compared the incidence of CNS metastases as first site of relapse in 
patients with human epidermal growth factor receptor 2–positive metastatic breast cancer 
receiving lapatinib-capecitabine or trastuzumab-capecitabine. Patients and Methods Patients …",Sara Margolin,20
Low penetrance breast cancer susceptibility loci are associated with specific breast tumor subtypes: findings from the Breast Cancer Association Consortium,https://academic.oup.com/hmg/article-abstract/20/16/3289/648706,"A Broeks, MK Schmidt, ME Sherman… ","Human molecular …, 2011 ","Breast cancers demonstrate substantial biological, clinical and etiological heterogeneity. We 
investigated breast cancer risk associations of eight susceptibility loci identified in GWAS 
and two putative susceptibility loci in candidate genes in relation to specific breast tumor …",Sara Margolin,20
"[HTML][HTML] PALB2, CHEK2 and ATM rare variants and cancer risk: data from COGS",https://jmg.bmj.com/content/53/12/800.short,"MC Southey, DE Goldgar, R Winqvist… ","Journal of medical …, 2016 ","Background The rarity of mutations in PALB2, CHEK2 and ATM make it difficult to estimate 
precisely associated cancer risks. Population-based family studies have provided evidence 
that at least some of these mutations are associated with breast cancer risk as high as those …",Sara Margolin,20
"[HTML][HTML] CHEK2* 1100delC heterozygosity in women with breast cancer associated with early death, breast cancer–specific death, and increased risk of a second …",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3515767/,"M Weischer, BG Nordestgaard, P Pharoah… ","Journal of clinical …, 2012 ","… Beckmann, Argyrios Ziogas, Marie-Rose Christiaens, Johanna Margriet Collée, Malcolm 
WR Reed, Gianluca Severi, Frederik Marme, Sara Margolin, Janet E. Olson, Veli-Matti 
Kosma, Vessela N. Kristensen, Alexander Miron, Natalia Bogdanova, Mitul Shah, Carl …",Sara Margolin,20
[HTML][HTML] Identification of a BRCA2-Specific Modifier Locus at 6p24 Related to Breast Cancer Risk,https://journals.plos.org/plosgenetics/article?id=10.1371/journal.pgen.1003173,"MM Gaudet, KB Kuchenbaecker, J Vijai, RJ Klein… ","PLoS …, 2013 ","Common genetic variants contribute to the observed variation in breast cancer risk for 
BRCA2 mutation carriers; those known to date have all been found through population-based 
genome-wide association studies (GWAS). To comprehensively identify breast cancer risk …",Sara Margolin,20
[HTML][HTML] Age-and tumor subtype–specific breast cancer risk estimates for CHEK2* 1100delC carriers,https://www.ncbi.nlm.nih.gov/pmc/articles/pmc5019754/,"MK Schmidt, F Hogervorst, R Van Hien… ","Journal of clinical …, 2016 ","Purpose CHEK2* 1100delC is a well-established breast cancer risk variant that is most 
prevalent in European populations; however, there are limited data on risk of breast cancer by 
age and tumor subtype, which limits its usefulness in breast cancer risk prediction. We aimed to …",Sara Margolin,30
[HTML][HTML] Adding high-intensity interval training to conventional training modalities: optimizing health-related outcomes during chemotherapy for breast cancer: the …,https://link.springer.com/article/10.1007/s10549-017-4571-3,"S Mijwel, M Backman, KA Bolam, A Jervaeus… ","Breast cancer research …, 2018 ","Purpose Exercise training is an effective and safe way to counteract cancer-related fatigue (CRF) 
and to improve health-related quality of life (HRQoL). High-intensity interval training has 
proven beneficial for the health of clinical populations. The aim of this randomized …",Sara Margolin,30
Common breast cancer susceptibility loci are associated with triple-negative breast cancer,https://cancerres.aacrjournals.org/content/71/19/6240.short,"KN Stevens, CM Vachon, AM Lee, S Slager, T Lesnick… ","Cancer research, 2011 ","Triple-negative breast cancers are an aggressive subtype of breast cancer with poor survival, 
but there remains little known about the etiologic factors that promote its initiation and 
development. Commonly inherited breast cancer risk factors identified through genome-wide …",Sara Margolin,30
[HTML][HTML] Fine-scale mapping of the FGFR2 breast cancer risk locus: putative functional variants differentially bind FOXA1 and E2F1,https://www.sciencedirect.com/science/article/pii/S0002929713004837,"KB Meyer, M O'Reilly, K Michailidou, S Carlebur… ","The American Journal of …, 2013 ","The 10q26 locus in the second intron of FGFR2 is the locus most strongly associated with 
estrogen-receptor-positive breast cancer in genome-wide association studies. We 
conducted fine-scale mapping in case-control studies genotyped with a custom chip (iCOGS), …",Sara Margolin,30
Height and breast cancer risk: evidence from prospective studies and Mendelian randomization,https://academic.oup.com/jnci/article-abstract/107/11/djv219/2457671,"B Zhang, XO Shu, RJ Delahanty, C Zeng… ","Journal of the …, 2015 ","Background: Epidemiological studies have linked adult height with breast cancer risk in 
women. However, the magnitude of the association, particularly by subtypes of breast cancer, 
has not been established. Furthermore, the mechanisms of the association remain unclear. …",Sara Margolin,30
19p13. 1 Is a Triple-Negative–Specific Breast Cancer Susceptibility Locus,https://cancerres.aacrjournals.org/content/72/7/1795.short,"KN Stevens, Z Fredericksen, CM Vachon, X Wang… ","Cancer research, 2012 ","The 19p13.1 breast cancer susceptibility locus is a modifier of breast cancer risk in BRCA1 
mutation carriers and is also associated with the risk of ovarian cancer. Here, we investigated 
19p13.1 variation and risk of breast cancer subtypes, defined by estrogen receptor (ER), …",Sara Margolin,30
[HTML][HTML] Evidence that breast cancer risk at the 2q35 locus is mediated through IGFBP5 regulation,https://www.nature.com/articles/ncomms5999,"M Ghoussaini, SL Edwards, K Michailidou… ","Nature …, 2014 ","GWAS have identified a breast cancer susceptibility locus on 2q35. Here we report the fine 
mapping of this locus using data from 101,943 subjects from 50 case-control studies. We 
genotype 276 SNPs using the ‘iCOGS’genotyping array and impute genotypes for a further 1,284 …",Sara Margolin,30
[HTML][HTML] Identification of four novel susceptibility loci for oestrogen receptor negative breast cancer,https://www.nature.com/articles/ncomms11375,"FJ Couch, KB Kuchenbaecker, K Michailidou… ","Nature …, 2016 ","Common variants in 94 loci have been associated with breast cancer including 15 loci with 
genome-wide significant associations (P< 5× 10− 8) with oestrogen receptor (ER)-negative 
breast cancer and BRCA1-associated breast cancer risk. In this study, to identify new ER-…",Sara Margolin,30
"[HTML][HTML] Genetically predicted body mass index and breast cancer risk: Mendelian randomization analyses of data from 145,000 women of European descent",https://journals.plos.org/plosmedicine/article?id=10.1371/journal.pmed.1002105,"Y Guo, S Warren Andersen, XO Shu… ","PLoS …, 2016 ","Background Observational epidemiological studies have shown that high body mass index (BMI) 
is associated with a reduced risk of breast cancer in premenopausal women but an 
increased risk in postmenopausal women. It is unclear whether this association is mediated …",Sara Margolin,30
No evidence that protein truncating variants in BRIP1 are associated with breast cancer risk: implications for gene panel testing,https://jmg.bmj.com/content/53/5/298.short,"DF Easton, F Lesueur, B Decker… ","Journal of medical …, 2016 ","Background BRCA1 interacting protein C-terminal helicase 1 (BRIP1) is one of the Fanconi 
Anaemia Complementation (FANC) group family of DNA repair proteins. Biallelic mutations 
in BRIP1 are responsible for FANC group J, and previous studies have also suggested that …",Sara Margolin,30
Is a deep response the key to successful treatment of multiple myeloma?,https://research.rug.nl/en/publications/is-a-deep-response-the-key-to-successful-treatment-of-multiple-my,"J Liwing, BM Heeg, S Karstorp, M Postma… ","…, 2015 ","Background: Several authors have highlighted the importance of a deep response to 
chemotherapy in multiple myeloma (MM), especially in first line. Aims: The objective was to assess 
which patient/treatment/disease characteristics are prognostic for a deep response. Also, to …",Sigrid Karstorp,6
The rev II Trial: lenalidomide and dexamethasone as second line treatment in myeloma followed by extended lenalidomid vs Len/Dex,https://ashpublications.org/blood/article-abstract/126/23/3047/135574,"J Lund, S Karstorp, E Alici, A Gruber, B Lauri, C Blimark… ",2015 ,"Background The indication for use of lenalidomide in second line of therapy has been based 
upon two phase III studies comparing lenalidomide and dexamethasone vs. placebo and 
dexamethasone (Weber 2007, Dimopoulos 2007) showing a TTP of 11.1 and 11.3 months …",Sigrid Karstorp,6
Can overall survival be improved in elderly multiple myeloma patients?,https://research.rug.nl/en/publications/can-overall-survival-be-improved-in-elderly-multiple-myeloma-pati,"BM Heeg, J Liwing, S Karstorp, M Postma… ","…, 2015 ","Background: The ongoing introduction of novel therapies for MM provides clinicians and 
patients various treatment options in numerous lines of treatment. Understanding the 
current treatment practices and the outcomes in different age groups is of vital importance to …",Sigrid Karstorp,6
Trial efficacy vs real world effectiveness in first line treatment of multiple myeloma,https://research.rug.nl/en/publications/trial-efficacy-vs-real-world-effectiveness-in-first-line-treatmen,"J Liwing, BM Heeg, S Karstorp, M Postma… ","…, 2015 ","Background: Large randomized clinical trials (RCT) are the foundation of the registration of 
newly developed drugs. A potential problem with RCTs is that the inclusion/exclusion criteria 
will make the population different from the actual population treated in real life. Hence, it is …",Sigrid Karstorp,6
Clinical studies in multiple myeloma,https://openarchive.ki.se/xmlui/handle/10616/45263,J Lund ,2016 ,"Multiple Myeloma (MM) is an incurably disease of the bone marrow. It is characterized by 
the uncontrolled growth of clonal plasma cells (PCs) and leads to production of non-functional 
gammaglobulin. Clinical features include loss of normal bone marrow function, defect bone …",Sigrid Karstorp,6
[BOOK][B] Progression of RNA-sequencing to single-cell applications,https://openarchive.ki.se/xmlui/handle/10616/41981,D Ramsköld ,2014 ,"… Both I and a master thesis student in our group, Sigrid Karstorp, tried the protocol95 but it 
would not work; neither of us got amplified cDNA out of it. Meanwhile, I tried to get my re-analysis 
of the Tang et al. 200994 data published, but failed (rejected by two journals, then we gave …",Sigrid Karstorp,6
,,,,,Sigrid Karstorp,6
,,,,,Sigrid Karstorp,6
